tick	chip_0	chip_1	chip_2	chip_3	chip_4	chip_5	chip_6	chip_7	chip_8	chip_9	chip_10	chip_11	chip_12	chip_13	chip_14
25648	128	128	128	128	128	3	2	1	4	27	1	0	0	0	0
25649	128	128	128	128	128	3	2	1	5	27	0	0	0	0	0
25650	128	128	128	128	128	2	2	1	5	27	0	0	0	0	0
25651	128	128	128	128	128	1	2	1	5	27	1	0	0	0	0
25652	128	128	128	128	128	1	2	1	5	27	0	0	0	1	1
25653	128	128	128	128	128	0	2	2	5	27	1	0	1	1	0
25654	128	128	128	128	128	1	1	2	5	27	0	1	1	0	0
25655	128	128	128	128	128	0	2	2	5	28	1	1	0	0	0
25656	128	128	128	128	128	1	1	2	5	28	1	0	0	0	0
25657	128	128	128	128	128	1	1	2	5	28	1	0	1	0	0
25658	128	128	128	128	128	2	1	2	5	28	0	1	0	0	0
25659	128	128	128	128	128	1	1	2	5	29	1	0	0	0	0
25660	128	128	128	128	128	1	1	2	6	29	0	0	0	0	0
25661	128	128	128	128	128	0	1	2	6	29	0	0	0	0	0
25662	128	128	128	128	128	1	0	2	6	29	1	0	0	0	0
25663	128	128	128	128	128	1	1	1	7	29	1	1	0	1	0
25664	128	128	128	128	128	1	1	1	7	29	1	0	1	0	1
25665	128	128	128	128	128	1	1	1	7	29	0	1	0	1	0
25666	128	128	128	128	128	0	1	1	7	29	1	0	1	0	0
25667	128	128	128	128	128	1	0	1	7	29	0	1	0	0	0
25668	128	128	128	128	128	0	2	0	8	29	1	0	0	0	0
25669	128	128	128	128	128	1	1	1	7	29	1	0	0	0	0
25670	128	128	128	128	128	1	2	1	7	29	0	0	0	0	0
25671	128	128	128	128	128	0	3	1	7	29	0	0	0	0	0
25672	128	128	128	128	128	0	2	2	7	29	0	1	0	0	0
25673	128	128	128	128	128	0	1	2	7	29	1	0	0	0	0
25674	128	128	128	128	128	1	1	2	7	29	0	0	0	0	0
25675	128	128	128	128	128	0	1	2	8	29	0	0	0	0	0
25676	128	128	128	128	128	0	0	2	8	29	0	0	0	0	0
25677	128	128	128	128	128	0	0	1	8	29	1	0	0	0	0
25678	128	128	128	128	128	1	1	0	8	30	0	1	0	0	0
25679	128	128	128	128	128	1	1	1	8	30	1	0	0	0	0
25680	128	128	128	128	128	1	1	1	8	30	0	0	0	0	0
25681	128	128	128	128	128	0	1	1	8	30	0	0	0	0	0
25682	128	128	128	128	128	0	0	1	8	30	0	0	0	0	1
25683	128	128	128	128	128	0	0	0	8	30	0	1	0	1	0
25684	128	128	128	128	128	0	0	0	7	30	1	0	1	1	1
25685	128	128	128	128	128	1	0	0	6	30	0	1	1	1	1
25686	128	128	128	128	128	0	1	0	6	30	1	1	1	1	0
25687	128	128	128	128	128	1	0	1	5	31	2	1	1	0	0
25688	128	128	128	128	128	2	1	0	5	31	2	1	0	0	0
25689	128	128	128	128	128	2	1	1	4	31	2	0	1	0	0
25690	128	128	128	128	128	2	1	1	4	32	1	1	1	0	0
25691	128	128	128	128	128	2	1	1	4	32	2	1	0	0	0
25692	128	128	128	128	128	2	1	1	4	33	2	1	0	0	0
25693	128	128	128	128	128	2	1	1	4	33	2	0	0	0	0
25694	128	128	128	128	128	2	1	1	4	34	1	0	1	0	0
25695	128	128	128	128	128	2	1	1	4	35	0	1	0	0	0
25696	128	128	128	128	128	1	1	1	4	35	1	0	0	0	0
25697	128	128	128	128	128	1	1	1	4	35	0	0	0	0	0
25698	128	128	128	128	128	0	1	2	4	35	0	1	0	0	0
25699	128	128	128	128	128	0	0	2	4	35	1	0	0	0	0
25700	128	128	128	128	128	2	0	2	4	35	0	0	0	0	0
25701	128	128	128	128	128	2	1	1	4	35	0	0	0	0	0
25702	128	128	128	128	128	1	1	1	4	35	0	0	0	0	0
25703	128	128	128	128	128	0	1	1	4	35	0	0	0	0	0
25704	128	128	128	128	128	0	0	1	4	35	0	0	1	0	0
25705	128	128	128	128	128	0	0	0	4	35	0	1	0	0	0
25706	128	128	128	128	128	0	0	0	3	35	1	0	0	0	0
25707	128	128	128	128	128	1	0	1	2	35	0	0	0	0	0
25708	128	128	128	128	128	1	1	0	2	35	0	0	0	0	1
25709	128	128	128	128	128	0	1	1	1	35	0	0	0	1	0
25710	128	128	128	128	128	1	1	1	2	35	0	0	1	0	0
25711	128	128	128	128	128	0	1	1	2	35	0	1	0	0	0
25712	128	128	128	128	128	0	1	1	2	35	1	0	0	0	0
25713	128	128	128	128	128	1	0	2	2	35	0	0	0	0	0
25714	128	128	128	128	128	1	1	1	2	35	0	0	0	0	0
25715	128	128	128	128	128	0	1	1	3	35	1	0	0	0	0
25716	128	128	128	128	128	1	0	1	3	35	0	0	1	0	0
25717	128	128	128	128	128	0	1	0	3	35	0	1	0	0	0
25718	128	128	128	128	128	0	0	1	2	35	1	0	0	0	1
25719	128	128	128	128	128	1	0	0	2	35	0	0	0	1	0
25720	128	128	128	128	128	0	1	0	1	35	0	0	1	1	0
25721	128	128	128	128	128	0	0	1	0	35	0	1	2	0	0
25722	128	128	128	128	128	0	0	1	1	35	1	1	1	0	0
25723	128	128	128	128	128	1	1	0	1	35	1	1	0	1	0
25724	128	128	128	128	128	1	1	1	0	35	1	0	1	0	0
25725	128	128	128	128	128	1	1	1	1	34	0	1	0	0	0
25726	128	128	128	128	128	0	1	1	1	34	1	1	1	0	0
25727	128	128	128	128	128	1	1	2	1	34	1	1	0	0	0
25728	128	128	128	128	128	1	1	2	2	34	1	0	0	0	0
25729	128	128	128	128	128	1	1	3	2	34	0	0	0	0	0
25730	128	128	128	128	128	0	1	3	2	34	0	0	0	0	0
25731	128	128	128	128	128	0	0	3	2	34	0	0	0	0	0
25732	128	128	128	128	128	0	0	2	2	34	0	0	0	0	0
25733	128	128	128	128	128	0	0	1	3	34	0	0	0	0	0
25734	128	128	128	128	128	0	0	0	3	34	0	0	1	0	0
25735	128	128	128	128	128	0	0	1	2	34	1	1	0	1	0
25736	128	128	128	128	128	2	1	0	2	34	1	0	1	0	1
25737	128	128	128	128	128	2	1	1	1	34	0	1	0	1	0
25738	128	128	128	128	128	1	1	1	1	34	1	0	1	0	0
25739	128	128	128	128	128	1	1	1	1	34	0	1	0	0	0
25740	128	128	128	128	128	0	1	1	1	34	1	1	0	0	0
25741	128	128	128	128	128	1	0	1	1	34	1	0	0	0	0
25742	128	128	128	128	128	1	1	0	1	34	0	0	1	0	0
25743	128	128	128	128	128	0	1	1	0	34	0	1	0	0	0
25744	128	128	128	128	128	0	0	1	1	33	2	1	0	0	1
25745	128	128	128	128	128	1	0	0	1	34	2	0	0	1	0
25746	128	128	128	128	128	1	1	0	0	34	1	0	1	0	0
25747	128	128	128	128	128	1	1	1	0	33	0	2	0	0	0
25748	128	128	128	128	128	0	1	1	1	32	1	1	0	0	0
25749	128	128	128	128	128	1	0	1	1	32	1	0	0	0	0
25750	128	128	128	128	128	1	1	0	1	32	0	0	0	0	0
25751	128	128	128	128	128	0	1	1	0	33	0	0	0	0	0
25752	128	128	128	128	128	0	0	2	1	32	0	0	0	0	0
25753	128	128	128	128	128	0	0	1	1	32	0	0	0	0	0
25754	128	128	128	128	128	0	0	0	1	33	0	0	0	0	0
25755	128	128	128	128	128	0	0	1	0	33	0	0	0	0	0
25756	128	128	128	128	128	0	0	0	1	32	0	1	0	0	0
25757	128	128	128	128	128	0	0	0	0	32	1	1	1	0	0
25758	128	128	128	128	128	1	0	0	0	31	1	1	0	0	0
25759	128	128	128	128	128	1	1	1	0	30	1	0	0	0	0
25760	128	128	128	128	128	1	1	1	1	29	0	0	0	0	0
25761	128	128	128	128	128	0	1	1	2	29	1	0	0	1	0
25762	128	128	128	128	128	1	0	1	2	29	0	1	1	0	0
25763	128	128	128	128	128	0	1	0	2	29	1	2	0	1	0
25764	128	128	128	128	128	1	0	1	2	29	1	1	1	0	0
25765	128	128	128	128	128	1	1	0	2	29	1	1	0	0	0
25766	128	128	128	128	128	1	1	1	1	30	1	0	0	0	0
25767	128	128	128	128	128	1	1	1	1	30	0	0	0	0	0
25768	128	128	128	128	128	1	1	1	1	30	0	0	0	0	0
25769	128	128	128	128	128	0	1	1	1	31	0	0	0	0	0
25770	128	128	128	128	128	0	0	1	1	31	0	0	1	0	0
25771	128	128	128	128	128	0	0	0	2	31	1	1	0	0	0
25772	128	128	128	128	128	2	0	0	1	31	1	0	0	0	0
25773	128	128	128	128	128	2	1	0	0	31	0	0	1	0	0
25774	128	128	128	128	128	1	1	1	0	30	0	1	0	0	0
25775	128	128	128	128	128	1	2	1	1	29	1	0	0	0	0
25776	128	128	128	128	128	1	2	1	1	29	0	0	0	0	0
25777	128	128	128	128	128	0	2	1	1	29	0	0	1	0	0
25778	128	128	128	128	128	0	1	1	1	29	0	1	0	0	1
25779	128	128	128	128	128	0	0	1	1	29	1	0	0	1	0
25780	128	128	128	128	128	1	0	0	1	29	0	0	1	0	1
25781	128	128	128	128	128	0	1	0	0	29	1	1	0	1	0
25782	128	128	128	128	128	1	0	1	0	28	1	1	1	0	0
25783	128	128	128	128	128	1	1	0	2	27	1	1	0	0	0
25784	128	128	128	128	128	1	1	1	1	27	1	0	0	1	0
25785	128	128	128	128	128	1	1	1	1	27	0	0	1	1	0
25786	128	128	128	128	128	0	1	1	2	27	1	1	1	0	0
25787	128	128	128	128	128	1	0	2	2	27	1	1	0	0	0
25788	128	128	128	128	128	1	1	1	2	28	1	0	1	0	0
25789	128	128	128	128	128	1	1	1	2	28	0	1	1	1	0
25790	128	128	128	128	128	0	2	1	2	28	2	1	2	0	0
25791	128	128	128	128	128	1	1	1	2	29	2	1	1	0	0
25792	128	128	128	128	128	1	1	1	2	29	3	2	0	0	0
25793	128	128	128	128	128	1	1	1	2	29	3	1	0	0	0
25794	128	128	128	128	128	1	1	1	2	29	3	0	0	1	0
25795	128	128	128	128	128	1	1	1	2	29	2	0	1	0	0
25796	128	128	128	128	128	1	1	1	3	29	1	1	0	0	0
25797	128	128	128	128	128	2	1	2	3	29	1	0	1	0	0
25798	128	128	128	128	128	2	1	2	3	29	0	1	0	0	0
25799	128	128	128	128	128	1	1	2	4	29	1	0	0	1	0
25800	128	128	128	128	128	1	1	2	4	29	0	0	1	0	0
25801	128	128	128	128	128	0	1	2	5	30	0	1	0	1	0
25802	128	128	128	128	128	0	0	2	5	30	1	1	1	1	0
25803	128	128	128	128	128	1	0	1	5	30	1	2	1	1	0
25804	128	128	128	128	128	1	2	0	5	30	1	2	1	0	0
25805	128	128	128	128	128	1	3	1	5	30	2	2	1	0	0
25806	128	128	128	128	128	1	3	1	5	31	2	2	0	0	0
25807	128	128	128	128	128	1	3	1	5	31	2	1	0	0	1
25808	128	128	128	128	128	1	3	1	5	31	3	0	0	2	0
25809	128	128	128	128	128	1	3	1	5	32	3	0	1	1	1
25810	128	128	128	128	128	1	3	1	5	32	2	2	1	1	1
25811	128	128	128	128	128	2	4	1	5	32	2	2	1	1	0
25812	128	128	128	128	128	2	4	1	5	32	2	2	1	0	0
25813	128	128	128	128	128	2	5	1	5	33	2	2	0	0	0
25814	128	128	128	128	128	2	6	1	5	33	2	1	0	0	0
25815	128	128	128	128	128	2	6	1	6	33	2	0	0	0	0
25816	128	128	128	128	128	2	6	1	6	33	1	0	1	0	1
25817	128	128	128	128	128	2	7	1	6	33	0	1	0	1	0
25818	128	128	128	128	128	1	7	1	7	33	1	0	1	0	1
25819	128	128	128	128	128	1	8	1	7	33	0	1	0	1	0
25820	128	128	128	128	128	0	8	1	7	33	1	0	1	0	0
25821	128	128	128	128	128	1	7	1	8	34	0	1	0	0	0
25822	128	128	128	128	128	0	7	1	9	34	1	0	0	1	0
25823	128	128	128	128	128	1	6	1	9	34	0	0	1	0	0
25824	128	128	128	128	128	0	6	1	9	34	0	1	0	0	0
25825	128	128	128	128	128	0	5	1	10	34	1	0	0	0	0
25826	128	128	128	128	128	1	4	1	10	34	0	0	0	0	0
25827	128	128	128	128	128	0	4	1	10	34	0	1	0	0	0
25828	128	128	128	128	128	1	3	1	10	34	1	0	0	0	0
25829	128	128	128	128	128	1	3	1	10	34	0	0	0	0	0
25830	128	128	128	128	128	0	3	1	10	34	1	1	0	0	0
25831	128	128	128	128	128	1	2	1	10	34	1	0	0	0	0
25832	128	128	128	128	128	1	2	1	10	34	0	0	0	0	0
25833	128	128	128	128	128	0	2	1	10	34	0	0	0	0	0
25834	128	128	128	128	128	0	1	1	10	34	0	0	0	0	0
25835	128	128	128	128	128	0	0	2	10	34	0	0	0	0	0
25836	128	128	128	128	128	0	0	1	10	34	0	0	0	1	0
25837	128	128	128	128	128	0	0	0	10	34	0	0	1	0	0
25838	128	128	128	128	128	0	0	0	9	34	0	1	0	0	0
25839	128	128	128	128	128	1	0	1	8	34	1	0	0	0	1
25840	128	128	128	128	128	1	1	1	8	34	0	0	0	1	0
25841	128	128	128	128	128	0	1	1	9	34	0	0	1	1	0
25842	128	128	128	128	128	0	0	1	10	34	0	1	1	0	1
25843	128	128	128	128	128	0	0	0	11	34	1	2	0	1	0
25844	128	128	128	128	128	1	0	0	10	34	1	1	1	0	1
25845	128	128	128	128	128	1	1	0	9	34	1	1	0	1	0
25846	128	128	128	128	128	1	2	1	8	34	2	0	1	1	0
25847	128	128	128	128	128	1	2	1	8	34	1	1	1	0	0
25848	128	128	128	128	128	1	2	1	8	34	1	1	0	0	0
25849	128	128	128	128	128	1	2	1	8	34	1	1	0	0	0
25850	128	128	128	128	128	1	2	1	9	34	1	0	0	0	0
25851	128	128	128	128	128	1	3	1	9	34	0	0	0	0	0
25852	128	128	128	128	128	0	3	1	9	34	0	0	0	0	0
25853	128	128	128	128	128	0	2	1	10	34	0	0	0	0	0
25854	128	128	128	128	128	0	1	2	10	34	0	1	0	0	0
25855	128	128	128	128	128	0	0	2	10	34	1	0	0	0	0
25856	128	128	128	128	128	1	0	1	11	34	1	0	1	0	0
25857	128	128	128	128	128	1	1	0	11	34	0	1	1	1	0
25858	128	128	128	128	128	1	1	1	10	34	1	1	1	1	0
25859	128	128	128	128	128	1	1	1	10	34	1	1	1	1	0
25860	128	128	128	128	128	1	1	1	10	34	1	1	2	0	0
25861	128	128	128	128	128	1	1	1	10	34	1	1	1	0	0
25862	128	128	128	128	128	1	1	2	10	34	1	1	0	0	0
25863	128	128	128	128	128	1	2	2	10	34	1	0	0	0	0
25864	128	128	128	128	128	1	2	2	11	34	0	0	1	0	0
25865	128	128	128	128	128	0	2	2	11	34	0	1	0	1	0
25866	128	128	128	128	128	0	1	2	11	34	2	0	2	0	0
25867	128	128	128	128	128	1	0	2	11	34	1	1	2	0	0
25868	128	128	128	128	128	1	1	1	11	34	1	1	1	0	0
25869	128	128	128	128	128	1	1	1	11	34	1	1	0	0	0
25870	128	128	128	128	128	1	1	1	12	35	1	0	1	1	0
25871	128	128	128	128	128	1	1	1	12	35	0	1	1	0	0
25872	128	128	128	128	128	0	1	1	12	35	1	1	0	0	0
25873	128	128	128	128	128	1	0	1	12	35	1	0	1	0	0
25874	128	128	128	128	128	1	1	1	12	35	0	1	0	0	0
25875	128	128	128	128	128	0	1	1	12	35	1	0	0	0	0
25876	128	128	128	128	128	2	1	1	12	35	0	0	0	1	0
25877	128	128	128	128	128	1	2	1	13	35	0	0	1	0	0
25878	128	128	128	128	128	0	2	1	13	35	0	2	0	1	0
25879	128	128	128	128	128	0	1	1	13	35	1	1	1	0	1
25880	128	128	128	128	128	1	0	2	13	35	1	1	0	1	0
25881	128	128	128	128	128	1	1	1	13	35	1	0	1	1	0
25882	128	128	128	128	128	1	1	1	13	35	0	2	1	1	0
25883	128	128	128	128	128	1	1	1	13	35	2	2	1	0	0
25884	128	128	128	128	128	1	1	1	13	35	2	2	0	0	1
25885	128	128	128	128	128	1	1	1	13	35	2	1	0	1	1
25886	128	128	128	128	128	1	1	1	13	35	2	0	2	2	0
25887	128	128	128	128	128	1	1	1	13	35	1	1	2	1	0
25888	128	128	128	128	128	1	1	1	13	35	2	1	2	0	0
25889	128	128	128	128	128	1	1	1	13	35	2	1	1	0	0
25890	128	128	128	128	128	1	1	1	13	35	2	1	0	0	0
25891	128	128	128	128	128	1	2	1	13	35	3	0	1	0	0
25892	128	128	128	128	128	1	2	1	13	35	2	1	0	0	0
25893	128	128	128	128	128	1	2	1	13	35	2	1	0	0	0
25894	128	128	128	128	128	1	2	2	13	35	2	0	0	1	0
25895	128	128	128	128	128	1	2	2	13	35	2	1	1	0	0
25896	128	128	128	128	128	1	2	2	13	35	2	1	0	0	1
25897	128	128	128	128	128	1	2	2	14	36	2	0	0	1	0
25898	128	128	128	128	128	1	2	2	14	36	2	0	1	0	0
25899	128	128	128	128	128	1	2	2	14	36	1	1	0	1	1
25900	128	128	128	128	128	1	2	2	15	37	1	0	1	1	0
25901	128	128	128	128	128	1	3	2	16	37	0	1	1	0	0
25902	128	128	128	128	128	0	3	2	16	37	1	1	0	0	0
25903	128	128	128	128	128	1	2	2	17	38	1	0	0	0	0
25904	128	128	128	128	128	1	2	2	17	38	0	0	0	0	0
25905	128	128	128	128	128	0	3	3	17	38	0	0	0	0	0
25906	128	128	128	128	128	0	2	3	17	38	0	0	0	0	0
25907	128	128	128	128	128	0	1	4	17	38	1	1	0	0	0
25908	128	128	128	128	128	2	0	4	17	38	1	0	0	0	0
25909	128	128	128	128	128	2	1	3	17	39	0	0	1	1	0
25910	128	128	128	128	128	1	1	3	17	39	0	1	2	0	0
25911	128	128	128	128	128	0	1	3	17	39	1	1	1	0	0
25912	128	128	128	128	128	1	0	4	17	39	1	1	1	0	0
25913	128	128	128	128	128	1	1	3	17	40	1	1	0	0	0
25914	128	128	128	128	128	1	2	4	17	40	1	0	1	0	1
25915	128	128	128	128	128	1	2	4	17	40	0	1	0	1	1
25916	128	128	128	128	128	0	2	4	18	40	1	0	1	1	0
25917	128	128	128	128	128	1	1	4	18	40	0	1	1	1	0
25918	128	128	128	128	128	0	2	4	18	40	1	1	1	0	0
25919	128	128	128	128	128	1	1	4	18	40	1	1	0	0	0
25920	128	128	128	128	128	1	2	5	18	40	1	0	0	0	0
25921	128	128	128	128	128	1	2	6	18	40	1	0	0	0	0
25922	128	128	128	128	128	1	2	7	18	40	0	1	0	0	0
25923	128	128	128	128	128	0	2	7	18	40	1	1	0	0	0
25924	128	128	128	128	128	1	1	7	18	40	1	0	1	0	0
25925	128	128	128	128	128	1	1	7	18	40	0	1	0	0	0
25926	128	128	128	128	128	0	1	7	18	40	1	0	0	0	0
25927	128	128	128	128	128	1	0	7	18	40	0	0	0	0	0
25928	128	128	128	128	128	0	1	6	18	40	0	0	0	0	0
25929	128	128	128	128	128	0	0	7	18	40	1	0	0	0	0
25930	128	128	128	128	128	1	0	6	18	40	0	1	0	0	0
25931	128	128	128	128	128	0	1	5	18	40	1	0	0	0	0
25932	128	128	128	128	128	1	0	5	18	40	0	0	0	0	0
25933	128	128	128	128	128	0	1	4	18	40	0	0	0	1	0
25934	128	128	128	128	128	1	0	4	18	40	0	0	1	0	0
25935	128	128	128	128	128	0	1	3	18	41	0	1	0	0	0
25936	128	128	128	128	128	0	0	3	18	42	1	0	0	1	0
25937	128	128	128	128	128	1	0	2	18	42	0	0	1	0	0
25938	128	128	128	128	128	0	2	1	18	42	0	1	0	0	0
25939	128	128	128	128	128	0	1	1	18	42	1	0	0	0	0
25940	128	128	128	128	128	1	0	1	18	42	0	0	1	0	0
25941	128	128	128	128	128	0	1	0	18	42	1	1	0	0	0
25942	128	128	128	128	128	1	0	1	17	42	1	1	0	0	0
25943	128	128	128	128	128	1	1	0	17	42	1	0	0	0	0
25944	128	128	128	128	128	1	1	1	16	42	0	0	0	0	0
25945	128	128	128	128	128	0	1	2	16	42	0	0	0	0	0
25946	128	128	128	128	128	0	0	2	16	42	0	0	0	0	0
25947	128	128	128	128	128	0	0	1	16	42	0	0	0	0	1
25948	128	128	128	128	128	0	1	0	16	42	0	0	0	1	0
25949	128	128	128	128	128	0	0	1	15	42	0	0	1	0	0
25950	128	128	128	128	128	0	0	1	15	42	0	1	0	0	0
25951	128	128	128	128	128	0	0	0	15	42	1	1	1	0	0
25952	128	128	128	128	128	1	0	0	14	42	1	1	0	0	1
25953	128	128	128	128	128	1	1	0	13	42	1	0	0	1	0
25954	128	128	128	128	128	1	1	2	13	42	1	0	1	0	0
25955	128	128	128	128	128	1	1	2	13	42	0	2	0	0	0
25956	128	128	128	128	128	0	1	2	13	42	1	1	0	0	0
25957	128	128	128	128	128	1	0	2	13	42	1	0	0	0	0
25958	128	128	128	128	128	1	1	1	13	42	1	0	0	0	0
25959	128	128	128	128	128	1	2	1	13	43	0	0	1	0	0
25960	128	128	128	128	128	1	2	1	13	43	0	1	0	0	0
25961	128	128	128	128	128	0	2	1	13	43	1	0	0	0	0
25962	128	128	128	128	128	1	1	1	13	43	0	0	0	0	0
25963	128	128	128	128	128	0	1	1	14	43	0	0	0	1	0
25964	128	128	128	128	128	0	0	1	14	43	0	1	1	0	0
25965	128	128	128	128	128	0	0	1	14	43	1	1	0	0	1
25966	128	128	128	128	128	1	0	0	14	43	1	1	0	1	0
25967	128	128	128	128	128	1	1	0	13	43	1	0	1	0	0
25968	128	128	128	128	128	1	2	1	12	43	0	1	0	1	0
25969	128	128	128	128	128	0	2	1	12	43	1	1	1	0	0
25970	128	128	128	128	128	1	1	2	12	43	1	1	0	0	0
25971	128	128	128	128	128	1	1	2	12	43	1	0	0	0	0
25972	128	128	128	128	128	1	2	2	12	43	0	0	0	0	0
25973	128	128	128	128	128	0	2	2	12	44	0	1	0	0	0
25974	128	128	128	128	128	0	1	2	12	44	1	0	1	1	0
25975	128	128	128	128	128	1	0	3	12	44	0	1	1	0	0
25976	128	128	128	128	128	0	1	2	12	44	1	1	0	0	0
25977	128	128	128	128	128	1	1	2	12	44	1	0	0	0	0
25978	128	128	128	128	128	1	1	2	13	44	0	0	0	0	0
25979	128	128	128	128	128	0	1	2	14	44	0	0	0	0	0
25980	128	128	128	128	128	0	0	2	14	44	0	0	0	0	0
25981	128	128	128	128	128	0	0	2	14	44	0	0	0	0	0
25982	128	128	128	128	128	0	0	1	14	44	0	1	0	0	1
25983	128	128	128	128	128	0	0	0	14	44	2	0	0	1	0
25984	128	128	128	128	128	1	0	0	13	44	1	0	1	0	0
25985	128	128	128	128	128	1	1	0	12	44	0	1	0	0	0
25986	128	128	128	128	128	0	2	1	11	44	1	0	0	0	0
25987	128	128	128	128	128	1	1	1	11	45	0	0	0	0	0
25988	128	128	128	128	128	0	2	1	11	45	0	0	0	0	0
25989	128	128	128	128	128	1	2	1	11	45	0	0	0	0	0
25990	128	128	128	128	128	1	2	1	11	45	0	0	0	1	1
25991	128	128	128	128	128	0	3	1	11	45	0	0	1	1	0
25992	128	128	128	128	128	0	2	1	12	46	0	1	1	0	0
25993	128	128	128	128	128	0	1	1	12	46	1	1	0	0	0
25994	128	128	128	128	128	1	1	1	12	46	1	0	0	0	0
25995	128	128	128	128	128	1	1	1	12	46	0	0	0	0	0
25996	128	128	128	128	128	0	1	1	12	46	0	0	0	0	0
25997	128	128	128	128	128	0	0	2	12	46	0	0	0	0	0
25998	128	128	128	128	128	0	0	2	12	46	0	0	0	1	0
25999	128	128	128	128	128	0	0	1	13	47	0	0	1	0	0
26000	128	128	128	128	128	0	0	0	14	47	0	1	0	0	0
26001	128	128	128	128	128	0	0	0	14	47	2	0	0	0	0
26002	128	128	128	128	128	1	0	0	13	47	1	0	0	0	0
26003	128	128	128	128	128	2	1	0	13	47	0	0	0	0	0
26004	128	128	128	128	128	1	1	1	13	47	0	0	0	0	0
26005	128	128	128	128	128	1	1	1	14	47	0	0	0	0	0
26006	128	128	128	128	128	0	1	1	15	47	0	0	1	0	0
26007	128	128	128	128	128	0	1	1	15	47	0	1	0	1	0
26008	128	128	128	128	128	0	0	1	15	48	1	0	1	0	0
26009	128	128	128	128	128	1	0	0	15	48	0	1	0	0	0
26010	128	128	128	128	128	0	1	0	14	48	1	0	0	0	0
26011	128	128	128	128	128	1	1	1	14	48	0	0	0	1	0
26012	128	128	128	128	128	0	1	1	14	48	0	0	1	0	0
26013	128	128	128	128	128	0	1	1	14	48	0	1	0	0	0
26014	128	128	128	128	128	0	0	1	14	48	1	0	0	0	0
26015	128	128	128	128	128	1	0	0	14	49	0	0	1	0	0
26016	128	128	128	128	128	0	1	0	13	49	0	1	0	0	0
26017	128	128	128	128	128	0	0	2	12	49	1	0	0	0	0
26018	128	128	128	128	128	2	0	2	12	49	0	0	0	0	0
26019	128	128	128	128	128	1	1	1	12	49	0	0	0	0	0
26020	128	128	128	128	128	0	1	1	12	49	0	1	0	1	0
26021	128	128	128	128	128	0	0	1	12	49	1	0	1	0	0
26022	128	128	128	128	128	1	0	0	12	49	0	1	1	0	0
26023	128	128	128	128	128	1	1	1	11	49	1	1	0	0	0
26024	128	128	128	128	128	1	1	1	11	49	1	0	0	0	0
26025	128	128	128	128	128	1	1	1	11	49	0	0	0	0	0
26026	128	128	128	128	128	0	2	1	11	49	0	0	0	0	0
26027	128	128	128	128	128	0	1	1	11	49	0	0	0	0	1
26028	128	128	128	128	128	0	0	1	11	49	0	0	0	1	0
26029	128	128	128	128	128	0	0	0	11	49	0	0	1	0	1
26030	128	128	128	128	128	0	1	0	10	49	0	1	0	1	0
26031	128	128	128	128	128	0	0	1	9	49	1	1	1	0	0
26032	128	128	128	128	128	1	0	0	9	49	1	1	0	0	0
26033	128	128	128	128	128	1	1	0	8	49	1	0	0	0	0
26034	128	128	128	128	128	1	1	1	7	49	0	0	0	0	0
26035	128	128	128	128	128	0	1	1	7	49	0	1	0	0	0
26036	128	128	128	128	128	0	0	1	7	49	1	1	0	0	0
26037	128	128	128	128	128	1	1	0	8	49	1	0	0	0	0
26038	128	128	128	128	128	1	1	1	7	49	0	0	0	1	0
26039	128	128	128	128	128	0	1	1	7	50	1	0	1	0	0
26040	128	128	128	128	128	1	0	1	7	50	0	1	0	0	0
26041	128	128	128	128	128	0	1	0	7	50	1	1	0	1	0
26042	128	128	128	128	128	1	0	1	6	50	1	0	1	0	0
26043	128	128	128	128	128	1	1	0	6	50	0	1	0	1	0
26044	128	128	128	128	128	1	1	1	5	50	1	0	1	1	0
26045	128	128	128	128	128	1	2	1	5	50	0	1	2	0	0
26046	128	128	128	128	128	0	2	1	5	50	1	1	1	0	0
26047	128	128	128	128	128	1	2	1	5	50	1	1	0	0	0
26048	128	128	128	128	128	1	2	1	5	50	2	0	0	0	0
26049	128	128	128	128	128	1	2	1	6	51	2	0	0	0	0
26050	128	128	128	128	128	1	2	1	6	51	1	0	0	0	0
26051	128	128	128	128	128	1	2	1	6	51	1	0	0	0	0
26052	128	128	128	128	128	1	2	1	6	51	0	0	0	0	1
26053	128	128	128	128	128	0	2	1	6	51	0	0	0	1	0
26054	128	128	128	128	128	0	1	1	6	51	0	0	1	1	0
26055	128	128	128	128	128	0	0	1	6	51	0	1	1	1	0
26056	128	128	128	128	128	0	1	0	6	51	1	1	1	0	0
26057	128	128	128	128	128	1	0	1	5	52	1	1	0	0	0
26058	128	128	128	128	128	1	1	0	5	52	2	0	0	0	0
26059	128	128	128	128	128	2	1	1	4	53	1	0	0	0	0
26060	128	128	128	128	128	2	1	1	4	53	0	0	0	0	0
26061	128	128	128	128	128	1	1	1	4	53	0	0	1	0	0
26062	128	128	128	128	128	0	1	1	4	53	0	1	0	0	0
26063	128	128	128	128	128	0	0	1	4	53	1	0	0	0	0
26064	128	128	128	128	128	1	0	0	4	53	0	0	0	0	0
26065	128	128	128	128	128	0	1	0	3	53	0	0	0	0	0
26066	128	128	128	128	128	0	0	1	2	53	0	0	0	0	0
26067	128	128	128	128	128	0	0	0	2	53	0	0	0	0	1
26068	128	128	128	128	128	0	0	0	1	53	0	0	0	1	0
