time	V(gate)	V(out)	V(rst)	I(V9)
9.331000000000000e-004	-4.703681e-001	-4.652658e-003	-4.708384e-001	2.590684e-014
9.331099999999999e-004	-4.703681e-001	-4.652554e-003	-4.708384e-001	2.590684e-014
9.332600000000000e-004	-4.703681e-001	-4.650995e-003	-4.708384e-001	2.590686e-014
9.332699999999999e-004	-4.703681e-001	-4.650891e-003	-4.708384e-001	2.590686e-014
9.333999999999999e-004	-4.703681e-001	-4.649540e-003	-4.708384e-001	2.590687e-014
9.334100000000000e-004	-4.703681e-001	-4.649437e-003	-4.708384e-001	2.590688e-014
9.335600000000001e-004	-4.703681e-001	-4.647879e-003	-4.708384e-001	2.590689e-014
9.335700000000000e-004	-4.703681e-001	-4.647775e-003	-4.708384e-001	2.590689e-014
9.337000000000000e-004	-4.703681e-001	-4.646425e-003	-4.708384e-001	2.590691e-014
9.337099999999999e-004	-4.703681e-001	-4.646321e-003	-4.708384e-001	2.590691e-014
9.338600000000000e-004	-4.703681e-001	-4.644764e-003	-4.708384e-001	2.590692e-014
9.338700000000000e-004	-4.703681e-001	-4.644660e-003	-4.708384e-001	2.590692e-014
9.339999999999999e-004	-4.703681e-001	-4.643310e-003	-4.708384e-001	2.590694e-014
9.340099999999999e-004	-4.703681e-001	-4.643206e-003	-4.708384e-001	2.590694e-014
9.341600000000000e-004	-4.703681e-001	-4.641650e-003	-4.708384e-001	2.590695e-014
9.341699999999999e-004	-4.703681e-001	-4.641546e-003	-4.708384e-001	2.590696e-014
9.342999999999999e-004	-4.703681e-001	-4.640197e-003	-4.708384e-001	2.590697e-014
9.343099999999999e-004	-4.703681e-001	-4.640093e-003	-4.708384e-001	2.590697e-014
9.344600000000000e-004	-4.703681e-001	-4.638537e-003	-4.708384e-001	2.590698e-014
9.344700000000000e-004	-4.703681e-001	-4.638433e-003	-4.708384e-001	2.590699e-014
9.346000000000000e-004	-4.703681e-001	-4.637084e-003	-4.708384e-001	2.590700e-014
9.346099999999999e-004	-4.703681e-001	-4.636981e-003	-4.708384e-001	2.590700e-014
9.347600000000000e-004	-4.703681e-001	-4.635425e-003	-4.708384e-001	2.590702e-014
9.347699999999999e-004	-4.703681e-001	-4.635321e-003	-4.708384e-001	2.590702e-014
9.348999999999999e-004	-4.703681e-001	-4.633973e-003	-4.708384e-001	2.590703e-014
9.349100000000000e-004	-4.703681e-001	-4.633870e-003	-4.708384e-001	2.590703e-014
9.350600000000000e-004	-4.703681e-001	-4.632314e-003	-4.708384e-001	2.590705e-014
9.350700000000000e-004	-4.703681e-001	-4.632210e-003	-4.708384e-001	2.590705e-014
9.352000000000000e-004	-4.703681e-001	-4.630863e-003	-4.708384e-001	2.590706e-014
9.352099999999999e-004	-4.703681e-001	-4.630759e-003	-4.708384e-001	2.590706e-014
9.353600000000000e-004	-4.703681e-001	-4.629205e-003	-4.708384e-001	2.590708e-014
9.353699999999999e-004	-4.703681e-001	-4.629101e-003	-4.708384e-001	2.590708e-014
9.354999999999999e-004	-4.703681e-001	-4.627754e-003	-4.708384e-001	2.590709e-014
9.355100000000000e-004	-4.703681e-001	-4.627650e-003	-4.708384e-001	2.590709e-014
9.356600000000001e-004	-4.703681e-001	-4.626096e-003	-4.708384e-001	2.590711e-014
9.356700000000000e-004	-4.703681e-001	-4.625992e-003	-4.708384e-001	2.590711e-014
9.358000000000000e-004	-4.703681e-001	-4.624646e-003	-4.708384e-001	2.590712e-014
9.358099999999999e-004	-4.703681e-001	-4.624542e-003	-4.708384e-001	2.590712e-014
9.359600000000000e-004	-4.703681e-001	-4.622988e-003	-4.708384e-001	2.590714e-014
9.359699999999999e-004	-4.703681e-001	-4.622885e-003	-4.708384e-001	2.590714e-014
9.360999999999999e-004	-4.703681e-001	-4.621539e-003	-4.708384e-001	2.590715e-014
9.361099999999999e-004	-4.703681e-001	-4.621435e-003	-4.708384e-001	2.590715e-014
9.362600000000000e-004	-4.703681e-001	-4.619882e-003	-4.708384e-001	2.590717e-014
9.362699999999999e-004	-4.703681e-001	-4.619779e-003	-4.708384e-001	2.590717e-014
9.363999999999999e-004	-4.703681e-001	-4.618433e-003	-4.708384e-001	2.590719e-014
9.364099999999999e-004	-4.703681e-001	-4.618329e-003	-4.708384e-001	2.590719e-014
9.365600000000000e-004	-4.703681e-001	-4.616777e-003	-4.708384e-001	2.590720e-014
9.365700000000000e-004	-4.703681e-001	-4.616674e-003	-4.708384e-001	2.590720e-014
9.367000000000000e-004	-4.703681e-001	-4.615328e-003	-4.708384e-001	2.590722e-014
9.367099999999999e-004	-4.703681e-001	-4.615224e-003	-4.708384e-001	2.590722e-014
9.368600000000000e-004	-4.703681e-001	-4.613673e-003	-4.708384e-001	2.590723e-014
9.368699999999999e-004	-4.703681e-001	-4.613569e-003	-4.708384e-001	2.590723e-014
9.369999999999999e-004	-4.703681e-001	-4.612224e-003	-4.708384e-001	2.590725e-014
9.370100000000000e-004	-4.703681e-001	-4.612121e-003	-4.708384e-001	2.590725e-014
9.371600000000000e-004	-4.703681e-001	-4.610570e-003	-4.708384e-001	2.590727e-014
9.371700000000000e-004	-4.703681e-001	-4.610466e-003	-4.708384e-001	2.590727e-014
9.373000000000000e-004	-4.703681e-001	-4.609122e-003	-4.708384e-001	2.590728e-014
9.373099999999999e-004	-4.703681e-001	-4.609019e-003	-4.708384e-001	2.590728e-014
9.374600000000000e-004	-4.703681e-001	-4.607467e-003	-4.708384e-001	2.590730e-014
9.374699999999999e-004	-4.703681e-001	-4.607364e-003	-4.708384e-001	2.590730e-014
9.375999999999999e-004	-4.703681e-001	-4.606020e-003	-4.708384e-001	2.590731e-014
9.376100000000000e-004	-4.703681e-001	-4.605917e-003	-4.708384e-001	2.590731e-014
9.377600000000001e-004	-4.703681e-001	-4.604367e-003	-4.708384e-001	2.590733e-014
9.377700000000000e-004	-4.703681e-001	-4.604263e-003	-4.708384e-001	2.590733e-014
9.379000000000000e-004	-4.703681e-001	-4.602920e-003	-4.708384e-001	2.590734e-014
9.379099999999999e-004	-4.703681e-001	-4.602816e-003	-4.708384e-001	2.590734e-014
9.380600000000000e-004	-4.703681e-001	-4.601267e-003	-4.708384e-001	2.590736e-014
9.380699999999999e-004	-4.703681e-001	-4.601163e-003	-4.708384e-001	2.590736e-014
9.381999999999999e-004	-4.703681e-001	-4.599820e-003	-4.708384e-001	2.590737e-014
9.382099999999999e-004	-4.703681e-001	-4.599717e-003	-4.708384e-001	2.590737e-014
9.383600000000000e-004	-4.703681e-001	-4.598168e-003	-4.708384e-001	2.590739e-014
9.383699999999999e-004	-4.703681e-001	-4.598065e-003	-4.708384e-001	2.590739e-014
9.384999999999999e-004	-4.703681e-001	-4.596722e-003	-4.708384e-001	2.590740e-014
9.385099999999999e-004	-4.703681e-001	-4.596619e-003	-4.708384e-001	2.590740e-014
9.386600000000000e-004	-4.703681e-001	-4.595070e-003	-4.708384e-001	2.590742e-014
9.386700000000000e-004	-4.703681e-001	-4.594967e-003	-4.708384e-001	2.590742e-014
9.387999999999999e-004	-4.703681e-001	-4.593625e-003	-4.708384e-001	2.590743e-014
9.388099999999999e-004	-4.703681e-001	-4.593522e-003	-4.708384e-001	2.590743e-014
9.389600000000000e-004	-4.703681e-001	-4.591973e-003	-4.708384e-001	2.590745e-014
9.389699999999999e-004	-4.703681e-001	-4.591871e-003	-4.708384e-001	2.590745e-014
9.390999999999999e-004	-4.703681e-001	-4.590529e-003	-4.708384e-001	2.590746e-014
9.391099999999999e-004	-4.703681e-001	-4.590426e-003	-4.708384e-001	2.590746e-014
9.392600000000000e-004	-4.703681e-001	-4.588878e-003	-4.708384e-001	2.590748e-014
9.392700000000000e-004	-4.703681e-001	-4.588775e-003	-4.708384e-001	2.590748e-014
9.394000000000000e-004	-4.703681e-001	-4.587434e-003	-4.708384e-001	2.590750e-014
9.394099999999999e-004	-4.703681e-001	-4.587331e-003	-4.708384e-001	2.590750e-014
9.395600000000000e-004	-4.703681e-001	-4.585784e-003	-4.708384e-001	2.590751e-014
9.395699999999999e-004	-4.703681e-001	-4.585681e-003	-4.708384e-001	2.590751e-014
9.396999999999999e-004	-4.703681e-001	-4.584340e-003	-4.708384e-001	2.590753e-014
9.397004799999996e-004	-4.703681e-001	-4.584335e-003	-4.708384e-001	2.590753e-014
9.397100000000000e-004	-4.703681e-001	-4.584237e-003	-4.708384e-001	2.590753e-014
9.398600000000000e-004	-4.703681e-001	-4.582691e-003	-4.708384e-001	2.590754e-014
9.398700000000000e-004	-4.703681e-001	-4.582587e-003	-4.708384e-001	2.590754e-014
9.400000000000000e-004	-4.703681e-001	-4.581247e-003	-4.708384e-001	2.590756e-014
9.400099999999999e-004	-4.703681e-001	-4.581144e-003	-4.708384e-001	2.590756e-014
9.401600000000000e-004	-4.703681e-001	-4.579598e-003	-4.708384e-001	2.590757e-014
9.401699999999999e-004	-4.703681e-001	-4.579495e-003	-4.708384e-001	2.590758e-014
9.402999999999999e-004	-4.703681e-001	-4.578155e-003	-4.708384e-001	2.590759e-014
9.403100000000000e-004	-4.703681e-001	-4.578053e-003	-4.708384e-001	2.590759e-014
9.404600000000001e-004	-4.703681e-001	-4.576507e-003	-4.708384e-001	2.590761e-014
9.404700000000000e-004	-4.703681e-001	-4.576404e-003	-4.708384e-001	2.590761e-014
9.406000000000000e-004	-4.703681e-001	-4.575065e-003	-4.708384e-001	2.590762e-014
9.406099999999999e-004	-4.703681e-001	-4.574962e-003	-4.708384e-001	2.590762e-014
9.407600000000000e-004	-4.703681e-001	-4.573417e-003	-4.708384e-001	2.590764e-014
9.407700000000000e-004	-4.703681e-001	-4.573314e-003	-4.708384e-001	2.590764e-014
9.408999999999999e-004	-4.703681e-001	-4.571975e-003	-4.708384e-001	2.590765e-014
9.409099999999999e-004	-4.703681e-001	-4.571872e-003	-4.708384e-001	2.590765e-014
9.410600000000000e-004	-4.703681e-001	-4.570328e-003	-4.708384e-001	2.590767e-014
9.410699999999999e-004	-4.703681e-001	-4.570225e-003	-4.708384e-001	2.590767e-014
9.411999999999999e-004	-4.703681e-001	-4.568887e-003	-4.708384e-001	2.590768e-014
9.412099999999999e-004	-4.703681e-001	-4.568784e-003	-4.708384e-001	2.590768e-014
9.413600000000000e-004	-4.703681e-001	-4.567240e-003	-4.708384e-001	2.590770e-014
9.413700000000000e-004	-4.703681e-001	-4.567137e-003	-4.708384e-001	2.590770e-014
9.415000000000000e-004	-4.703681e-001	-4.565799e-003	-4.708384e-001	2.590771e-014
9.415099999999999e-004	-4.703681e-001	-4.565696e-003	-4.708384e-001	2.590771e-014
9.416600000000000e-004	-4.703681e-001	-4.564153e-003	-4.708384e-001	2.590773e-014
9.416699999999999e-004	-4.703681e-001	-4.564050e-003	-4.708384e-001	2.590773e-014
9.417999999999999e-004	-4.703681e-001	-4.562713e-003	-4.708384e-001	2.590774e-014
9.418100000000000e-004	-4.703681e-001	-4.562610e-003	-4.708384e-001	2.590774e-014
9.419600000000000e-004	-4.703681e-001	-4.561068e-003	-4.708384e-001	2.590776e-014
9.419700000000000e-004	-4.703681e-001	-4.560965e-003	-4.708384e-001	2.590776e-014
9.421000000000000e-004	-4.703681e-001	-4.559628e-003	-4.708384e-001	2.590777e-014
9.421099999999999e-004	-4.703681e-001	-4.559525e-003	-4.708384e-001	2.590777e-014
9.422600000000000e-004	-4.703681e-001	-4.557983e-003	-4.708384e-001	2.590779e-014
9.422699999999999e-004	-4.703681e-001	-4.557880e-003	-4.708384e-001	2.590779e-014
9.423999999999999e-004	-4.703681e-001	-4.556544e-003	-4.708384e-001	2.590781e-014
9.424100000000000e-004	-4.703681e-001	-4.556441e-003	-4.708384e-001	2.590781e-014
9.425600000000001e-004	-4.703681e-001	-4.554899e-003	-4.708384e-001	2.590782e-014
9.425700000000000e-004	-4.703681e-001	-4.554796e-003	-4.708384e-001	2.590782e-014
9.427000000000000e-004	-4.703681e-001	-4.553461e-003	-4.708384e-001	2.590784e-014
9.427099999999999e-004	-4.703681e-001	-4.553358e-003	-4.708384e-001	2.590784e-014
9.428600000000000e-004	-4.703681e-001	-4.551817e-003	-4.708384e-001	2.590785e-014
9.428700000000000e-004	-4.703681e-001	-4.551714e-003	-4.708384e-001	2.590785e-014
9.429999999999999e-004	-4.703681e-001	-4.550378e-003	-4.708384e-001	2.590787e-014
9.430099999999999e-004	-4.703681e-001	-4.550276e-003	-4.708384e-001	2.590787e-014
9.431600000000000e-004	-4.703681e-001	-4.548735e-003	-4.708384e-001	2.590788e-014
9.431699999999999e-004	-4.703681e-001	-4.548633e-003	-4.708384e-001	2.590788e-014
9.432999999999999e-004	-4.703681e-001	-4.547297e-003	-4.708384e-001	2.590790e-014
9.433099999999999e-004	-4.703681e-001	-4.547195e-003	-4.708384e-001	2.590790e-014
9.434600000000000e-004	-4.703681e-001	-4.545655e-003	-4.708384e-001	2.590791e-014
9.434700000000000e-004	-4.703681e-001	-4.545552e-003	-4.708384e-001	2.590791e-014
9.436000000000000e-004	-4.703681e-001	-4.544218e-003	-4.708384e-001	2.590793e-014
9.436099999999999e-004	-4.703681e-001	-4.544115e-003	-4.708384e-001	2.590793e-014
9.437600000000000e-004	-4.703681e-001	-4.542576e-003	-4.708384e-001	2.590794e-014
9.437699999999999e-004	-4.703681e-001	-4.542473e-003	-4.708384e-001	2.590795e-014
9.438999999999999e-004	-4.703681e-001	-4.541139e-003	-4.708384e-001	2.590796e-014
9.439100000000000e-004	-4.703681e-001	-4.541036e-003	-4.708384e-001	2.590796e-014
9.440600000000000e-004	-4.703681e-001	-4.539497e-003	-4.708384e-001	2.590797e-014
9.440700000000000e-004	-4.703681e-001	-4.539395e-003	-4.708384e-001	2.590798e-014
9.442000000000000e-004	-4.703681e-001	-4.538061e-003	-4.708384e-001	2.590799e-014
9.442099999999999e-004	-4.703681e-001	-4.537959e-003	-4.708384e-001	2.590799e-014
9.443600000000000e-004	-4.703681e-001	-4.536420e-003	-4.708384e-001	2.590801e-014
9.443699999999999e-004	-4.703681e-001	-4.536318e-003	-4.708384e-001	2.590801e-014
9.444999999999999e-004	-4.703681e-001	-4.534984e-003	-4.708384e-001	2.590802e-014
9.445100000000000e-004	-4.703681e-001	-4.534882e-003	-4.708384e-001	2.590802e-014
9.446600000000001e-004	-4.703681e-001	-4.533344e-003	-4.708384e-001	2.590804e-014
9.446700000000000e-004	-4.703681e-001	-4.533242e-003	-4.708384e-001	2.590804e-014
9.448000000000000e-004	-4.703681e-001	-4.531909e-003	-4.708384e-001	2.590805e-014
9.448099999999999e-004	-4.703681e-001	-4.531806e-003	-4.708384e-001	2.590805e-014
9.449600000000000e-004	-4.703681e-001	-4.530269e-003	-4.708384e-001	2.590807e-014
9.449700000000000e-004	-4.703681e-001	-4.530167e-003	-4.708384e-001	2.590807e-014
9.450999999999999e-004	-4.703681e-001	-4.528834e-003	-4.708384e-001	2.590808e-014
9.451099999999999e-004	-4.703681e-001	-4.528732e-003	-4.708384e-001	2.590808e-014
9.452600000000000e-004	-4.703681e-001	-4.527195e-003	-4.708384e-001	2.590810e-014
9.452699999999999e-004	-4.703681e-001	-4.527093e-003	-4.708384e-001	2.590810e-014
9.453999999999999e-004	-4.703681e-001	-4.525761e-003	-4.708384e-001	2.590811e-014
9.454099999999999e-004	-4.703681e-001	-4.525659e-003	-4.708384e-001	2.590811e-014
9.455600000000000e-004	-4.703681e-001	-4.524122e-003	-4.708384e-001	2.590813e-014
9.455700000000000e-004	-4.703681e-001	-4.524020e-003	-4.708384e-001	2.590813e-014
9.457000000000000e-004	-4.703681e-001	-4.522689e-003	-4.708384e-001	2.590814e-014
9.457099999999999e-004	-4.703681e-001	-4.522586e-003	-4.708384e-001	2.590814e-014
9.458600000000000e-004	-4.703681e-001	-4.521051e-003	-4.708384e-001	2.590816e-014
9.458699999999999e-004	-4.703681e-001	-4.520949e-003	-4.708384e-001	2.590816e-014
9.459999999999999e-004	-4.703681e-001	-4.519618e-003	-4.708384e-001	2.590817e-014
9.460100000000000e-004	-4.703681e-001	-4.519515e-003	-4.708384e-001	2.590817e-014
9.461600000000000e-004	-4.703681e-001	-4.517980e-003	-4.708384e-001	2.590819e-014
9.461700000000000e-004	-4.703681e-001	-4.517878e-003	-4.708384e-001	2.590819e-014
9.463000000000000e-004	-4.703681e-001	-4.516548e-003	-4.708384e-001	2.590821e-014
9.463099999999999e-004	-4.703681e-001	-4.516445e-003	-4.708384e-001	2.590821e-014
9.464600000000000e-004	-4.703681e-001	-4.514910e-003	-4.708384e-001	2.590822e-014
9.464699999999999e-004	-4.703681e-001	-4.514808e-003	-4.708384e-001	2.590822e-014
9.465999999999999e-004	-4.703681e-001	-4.513478e-003	-4.708384e-001	2.590824e-014
9.466100000000000e-004	-4.703681e-001	-4.513376e-003	-4.708384e-001	2.590824e-014
9.467600000000001e-004	-4.703681e-001	-4.511842e-003	-4.708384e-001	2.590825e-014
9.467700000000000e-004	-4.703681e-001	-4.511740e-003	-4.708384e-001	2.590825e-014
9.469000000000000e-004	-4.703681e-001	-4.510411e-003	-4.708384e-001	2.590827e-014
9.469099999999999e-004	-4.703681e-001	-4.510308e-003	-4.708384e-001	2.590827e-014
9.470600000000000e-004	-4.703681e-001	-4.508775e-003	-4.708384e-001	2.590828e-014
9.470699999999999e-004	-4.703681e-001	-4.508672e-003	-4.708384e-001	2.590828e-014
9.471999999999999e-004	-4.703681e-001	-4.507343e-003	-4.708384e-001	2.590830e-014
9.472099999999999e-004	-4.703681e-001	-4.507241e-003	-4.708384e-001	2.590830e-014
9.473600000000000e-004	-4.703681e-001	-4.505708e-003	-4.708384e-001	2.590831e-014
9.473699999999999e-004	-4.703681e-001	-4.505606e-003	-4.708384e-001	2.590831e-014
9.474999999999999e-004	-4.703681e-001	-4.504278e-003	-4.708384e-001	2.590833e-014
9.475099999999999e-004	-4.703681e-001	-4.504175e-003	-4.708384e-001	2.590833e-014
9.476600000000000e-004	-4.703681e-001	-4.502643e-003	-4.708384e-001	2.590834e-014
9.476700000000000e-004	-4.703681e-001	-4.502541e-003	-4.708384e-001	2.590834e-014
9.477999999999999e-004	-4.703681e-001	-4.501213e-003	-4.708384e-001	2.590836e-014
9.478099999999999e-004	-4.703681e-001	-4.501111e-003	-4.708384e-001	2.590836e-014
9.478351999999996e-004	-4.703681e-001	-4.500853e-003	-4.708384e-001	2.590836e-014
9.479600000000000e-004	-4.703681e-001	-4.499579e-003	-4.708384e-001	2.590837e-014
9.479699999999999e-004	-4.703681e-001	-4.499476e-003	-4.708384e-001	2.590838e-014
9.480999999999999e-004	-4.703681e-001	-4.498149e-003	-4.708384e-001	2.590839e-014
9.481100000000000e-004	-4.703681e-001	-4.498047e-003	-4.708384e-001	2.590839e-014
9.482600000000000e-004	-4.703681e-001	-4.496516e-003	-4.708384e-001	2.590841e-014
9.482700000000000e-004	-4.703681e-001	-4.496414e-003	-4.708384e-001	2.590841e-014
9.484000000000000e-004	-4.703681e-001	-4.495087e-003	-4.708384e-001	2.590842e-014
9.484099999999999e-004	-4.703681e-001	-4.494985e-003	-4.708384e-001	2.590842e-014
9.485600000000000e-004	-4.703681e-001	-4.493454e-003	-4.708384e-001	2.590844e-014
9.485699999999999e-004	-4.703681e-001	-4.493352e-003	-4.708384e-001	2.590844e-014
9.486999999999999e-004	-4.703681e-001	-4.492025e-003	-4.708384e-001	2.590845e-014
9.487100000000000e-004	-4.703681e-001	-4.491923e-003	-4.708384e-001	2.590845e-014
9.488600000000001e-004	-4.703681e-001	-4.490393e-003	-4.708384e-001	2.590847e-014
9.488700000000000e-004	-4.703681e-001	-4.490291e-003	-4.708384e-001	2.590847e-014
9.490000000000000e-004	-4.703681e-001	-4.488965e-003	-4.708384e-001	2.590848e-014
9.490099999999999e-004	-4.703681e-001	-4.488863e-003	-4.708384e-001	2.590848e-014
9.491600000000000e-004	-4.703681e-001	-4.487333e-003	-4.708384e-001	2.590850e-014
9.491699999999999e-004	-4.703681e-001	-4.487231e-003	-4.708384e-001	2.590850e-014
9.492999999999999e-004	-4.703681e-001	-4.485905e-003	-4.708384e-001	2.590851e-014
9.493100000000000e-004	-4.703681e-001	-4.485803e-003	-4.708384e-001	2.590851e-014
9.494600000000001e-004	-4.703681e-001	-4.484274e-003	-4.708384e-001	2.590853e-014
9.494700000000000e-004	-4.703681e-001	-4.484172e-003	-4.708384e-001	2.590853e-014
9.496000000000000e-004	-4.703681e-001	-4.482847e-003	-4.708384e-001	2.590854e-014
9.496099999999999e-004	-4.703681e-001	-4.482745e-003	-4.708384e-001	2.590854e-014
9.497600000000000e-004	-4.703681e-001	-4.481216e-003	-4.708384e-001	2.590856e-014
9.497700000000000e-004	-4.703681e-001	-4.481114e-003	-4.708384e-001	2.590856e-014
9.498999999999999e-004	-4.703681e-001	-4.479790e-003	-4.708384e-001	2.590857e-014
9.499099999999999e-004	-4.703681e-001	-4.479688e-003	-4.708384e-001	2.590857e-014
9.500600000000000e-004	-4.703681e-001	-4.478159e-003	-4.708384e-001	2.590859e-014
9.500699999999999e-004	-4.703681e-001	-4.478057e-003	-4.708384e-001	2.590859e-014
9.501999999999999e-004	-4.703681e-001	-4.476733e-003	-4.708384e-001	2.590860e-014
9.502099999999999e-004	-4.703681e-001	-4.476632e-003	-4.708384e-001	2.590860e-014
9.503600000000000e-004	-4.703681e-001	-4.475104e-003	-4.708384e-001	2.590862e-014
9.503700000000000e-004	-4.703681e-001	-4.475002e-003	-4.708384e-001	2.590862e-014
9.505000000000000e-004	-4.703681e-001	-4.473678e-003	-4.708384e-001	2.590863e-014
9.505099999999999e-004	-4.703681e-001	-4.473576e-003	-4.708384e-001	2.590864e-014
9.506600000000000e-004	-4.703681e-001	-4.472049e-003	-4.708384e-001	2.590865e-014
9.506699999999999e-004	-4.703681e-001	-4.471947e-003	-4.708384e-001	2.590865e-014
9.507999999999999e-004	-4.703681e-001	-4.470624e-003	-4.708384e-001	2.590866e-014
9.508100000000000e-004	-4.703681e-001	-4.470523e-003	-4.708384e-001	2.590867e-014
9.509600000000000e-004	-4.703681e-001	-4.468996e-003	-4.708384e-001	2.590868e-014
9.509700000000000e-004	-4.703681e-001	-4.468894e-003	-4.708384e-001	2.590868e-014
9.511000000000000e-004	-4.703681e-001	-4.467571e-003	-4.708384e-001	2.590869e-014
9.511099999999999e-004	-4.703681e-001	-4.467469e-003	-4.708384e-001	2.590870e-014
9.512600000000000e-004	-4.703681e-001	-4.465943e-003	-4.708384e-001	2.590871e-014
9.512699999999999e-004	-4.703681e-001	-4.465842e-003	-4.708384e-001	2.590871e-014
9.513999999999999e-004	-4.703681e-001	-4.464519e-003	-4.708384e-001	2.590873e-014
9.514100000000000e-004	-4.703681e-001	-4.464418e-003	-4.708384e-001	2.590873e-014
9.515600000000001e-004	-4.703681e-001	-4.462892e-003	-4.708384e-001	2.590874e-014
9.515700000000000e-004	-4.703681e-001	-4.462790e-003	-4.708384e-001	2.590874e-014
9.517000000000000e-004	-4.703681e-001	-4.461468e-003	-4.708384e-001	2.590876e-014
9.517099999999999e-004	-4.703681e-001	-4.461367e-003	-4.708384e-001	2.590876e-014
9.518600000000000e-004	-4.703681e-001	-4.459842e-003	-4.708384e-001	2.590877e-014
9.518700000000000e-004	-4.703681e-001	-4.459740e-003	-4.708384e-001	2.590877e-014
9.519999999999999e-004	-4.703681e-001	-4.458419e-003	-4.708384e-001	2.590879e-014
9.520099999999999e-004	-4.703681e-001	-4.458317e-003	-4.708384e-001	2.590879e-014
9.521600000000000e-004	-4.703681e-001	-4.456792e-003	-4.708384e-001	2.590880e-014
9.521699999999999e-004	-4.703681e-001	-4.456691e-003	-4.708384e-001	2.590880e-014
9.522999999999999e-004	-4.703681e-001	-4.455370e-003	-4.708384e-001	2.590882e-014
9.523099999999999e-004	-4.703681e-001	-4.455268e-003	-4.708384e-001	2.590882e-014
9.524600000000000e-004	-4.703681e-001	-4.453744e-003	-4.708384e-001	2.590883e-014
9.524700000000000e-004	-4.703681e-001	-4.453643e-003	-4.708384e-001	2.590883e-014
9.526000000000000e-004	-4.703681e-001	-4.452322e-003	-4.708384e-001	2.590885e-014
9.526099999999999e-004	-4.703681e-001	-4.452221e-003	-4.708384e-001	2.590885e-014
9.527600000000000e-004	-4.703681e-001	-4.450697e-003	-4.708384e-001	2.590886e-014
9.527699999999999e-004	-4.703681e-001	-4.450596e-003	-4.708384e-001	2.590886e-014
9.528999999999999e-004	-4.703681e-001	-4.449276e-003	-4.708384e-001	2.590888e-014
9.529100000000000e-004	-4.703681e-001	-4.449174e-003	-4.708384e-001	2.590888e-014
9.530600000000000e-004	-4.703681e-001	-4.447651e-003	-4.708384e-001	2.590889e-014
9.530700000000000e-004	-4.703681e-001	-4.447550e-003	-4.708384e-001	2.590889e-014
9.532000000000000e-004	-4.703681e-001	-4.446230e-003	-4.708384e-001	2.590891e-014
9.532099999999999e-004	-4.703681e-001	-4.446129e-003	-4.708384e-001	2.590891e-014
9.533600000000000e-004	-4.703681e-001	-4.444606e-003	-4.708384e-001	2.590893e-014
9.533699999999999e-004	-4.703681e-001	-4.444505e-003	-4.708384e-001	2.590893e-014
9.534999999999999e-004	-4.703681e-001	-4.443186e-003	-4.708384e-001	2.590894e-014
9.535100000000000e-004	-4.703681e-001	-4.443084e-003	-4.708384e-001	2.590894e-014
9.536600000000001e-004	-4.703681e-001	-4.441563e-003	-4.708384e-001	2.590896e-014
9.536700000000000e-004	-4.703681e-001	-4.441461e-003	-4.708384e-001	2.590896e-014
9.538000000000000e-004	-4.703681e-001	-4.440142e-003	-4.708384e-001	2.590897e-014
9.538099999999999e-004	-4.703681e-001	-4.440041e-003	-4.708384e-001	2.590897e-014
9.539600000000000e-004	-4.703681e-001	-4.438519e-003	-4.708384e-001	2.590899e-014
9.539700000000000e-004	-4.703681e-001	-4.438418e-003	-4.708384e-001	2.590899e-014
9.540999999999999e-004	-4.703681e-001	-4.437100e-003	-4.708384e-001	2.590900e-014
9.541099999999999e-004	-4.703681e-001	-4.436999e-003	-4.708384e-001	2.590900e-014
9.542600000000000e-004	-4.703681e-001	-4.435478e-003	-4.708384e-001	2.590901e-014
9.542699999999999e-004	-4.703681e-001	-4.435377e-003	-4.708384e-001	2.590902e-014
9.543999999999999e-004	-4.703681e-001	-4.434059e-003	-4.708384e-001	2.590903e-014
9.544099999999999e-004	-4.703681e-001	-4.433957e-003	-4.708384e-001	2.590903e-014
9.545600000000000e-004	-4.703681e-001	-4.432437e-003	-4.708384e-001	2.590905e-014
9.545700000000000e-004	-4.703681e-001	-4.432336e-003	-4.708384e-001	2.590905e-014
9.547000000000000e-004	-4.703681e-001	-4.431019e-003	-4.708384e-001	2.590906e-014
9.547099999999999e-004	-4.703681e-001	-4.430918e-003	-4.708384e-001	2.590906e-014
9.548600000000000e-004	-4.703681e-001	-4.429398e-003	-4.708384e-001	2.590908e-014
9.548699999999999e-004	-4.703681e-001	-4.429297e-003	-4.708384e-001	2.590908e-014
9.549999999999999e-004	-4.703681e-001	-4.427980e-003	-4.708384e-001	2.590909e-014
9.550100000000000e-004	-4.703681e-001	-4.427878e-003	-4.708384e-001	2.590909e-014
9.551600000000000e-004	-4.703681e-001	-4.426359e-003	-4.708384e-001	2.590911e-014
9.551700000000000e-004	-4.703681e-001	-4.426258e-003	-4.708384e-001	2.590911e-014
9.553000000000000e-004	-4.703681e-001	-4.424942e-003	-4.708384e-001	2.590912e-014
9.553099999999999e-004	-4.703681e-001	-4.424840e-003	-4.708384e-001	2.590912e-014
9.554600000000000e-004	-4.703681e-001	-4.423322e-003	-4.708384e-001	2.590914e-014
9.554699999999999e-004	-4.703681e-001	-4.423221e-003	-4.708384e-001	2.590914e-014
9.555999999999999e-004	-4.703681e-001	-4.421905e-003	-4.708384e-001	2.590915e-014
