time	V(com_o)	V(out)	V(qin)	V(rst)	V(vin)
2.167000000000011e-05	3.445744e-05	-1.356936e-02	1.651028e-17	-4.708384e-01	0.000000e+00
2.168857142857152e-05	3.445745e-05	-1.356905e-02	1.651062e-17	-4.708384e-01	0.000000e+00
2.170714285714293e-05	3.445745e-05	-1.356874e-02	1.651103e-17	-4.708384e-01	0.000000e+00
2.172571428571434e-05	3.445746e-05	-1.356843e-02	1.651153e-17	-4.708384e-01	0.000000e+00
2.174428571428575e-05	3.445747e-05	-1.356811e-02	1.651210e-17	-4.708384e-01	0.000000e+00
2.176285714285717e-05	3.445748e-05	-1.356780e-02	1.651275e-17	-4.708384e-01	0.000000e+00
2.178142857142858e-05	3.445749e-05	-1.356749e-02	1.651348e-17	-4.708384e-01	0.000000e+00
2.179999999999999e-05	3.445751e-05	-1.356718e-02	1.651429e-17	-4.708384e-01	0.000000e+00
2.181000000000004e-05	3.445751e-05	-1.356702e-02	1.651462e-17	-4.708384e-01	0.000000e+00
2.183142857142862e-05	3.445752e-05	-1.356666e-02	1.651495e-17	-4.708384e-01	0.000000e+00
2.185285714285720e-05	3.445753e-05	-1.356630e-02	1.651539e-17	-4.708384e-01	0.000000e+00
2.187428571428579e-05	3.445754e-05	-1.356594e-02	1.651594e-17	-4.708384e-01	0.000000e+00
2.189571428571437e-05	3.445755e-05	-1.356558e-02	1.651660e-17	-4.708384e-01	0.000000e+00
2.191714285714296e-05	3.445757e-05	-1.356523e-02	1.651736e-17	-4.708384e-01	0.000000e+00
2.193857142857154e-05	3.445758e-05	-1.356487e-02	1.651824e-17	-4.708384e-01	0.000000e+00
2.196000000000012e-05	3.445759e-05	-1.356451e-02	1.651922e-17	-4.708384e-01	0.000000e+00
2.197000000000017e-05	3.445759e-05	-1.356434e-02	1.651963e-17	-4.708384e-01	0.000000e+00
2.210000000000005e-05	3.445767e-05	-1.356217e-02	1.652344e-17	-4.708384e-01	0.000000e+00
2.211000000000010e-05	3.445767e-05	-1.356201e-02	1.652393e-17	-4.708384e-01	0.000000e+00
2.226000000000007e-05	3.445775e-05	-1.355950e-02	1.652840e-17	-4.708384e-01	0.000000e+00
2.227000000000012e-05	3.445775e-05	-1.355934e-02	1.652890e-17	-4.708384e-01	0.000000e+00
2.240000000000000e-05	3.445782e-05	-1.355716e-02	1.653291e-17	-4.708384e-01	0.000000e+00
2.241000000000005e-05	3.445783e-05	-1.355700e-02	1.653325e-17	-4.708384e-01	0.000000e+00
2.256000000000014e-05	3.445791e-05	-1.355449e-02	1.653784e-17	-4.708384e-01	0.000000e+00
2.257000000000019e-05	3.445791e-05	-1.355433e-02	1.653826e-17	-4.708384e-01	0.000000e+00
2.270000000000006e-05	3.445798e-05	-1.355216e-02	1.654206e-17	-4.708384e-01	0.000000e+00
2.271000000000011e-05	3.445799e-05	-1.355199e-02	1.654256e-17	-4.708384e-01	0.000000e+00
2.286000000000009e-05	3.445807e-05	-1.354949e-02	1.654703e-17	-4.708384e-01	0.000000e+00
2.287000000000014e-05	3.445807e-05	-1.354932e-02	1.654752e-17	-4.708384e-01	0.000000e+00
2.300000000000002e-05	3.445814e-05	-1.354715e-02	1.655153e-17	-4.708384e-01	0.000000e+00
2.301000000000007e-05	3.445815e-05	-1.354698e-02	1.655187e-17	-4.708384e-01	0.000000e+00
2.316000000000015e-05	3.445823e-05	-1.354448e-02	1.655647e-17	-4.708384e-01	0.000000e+00
2.317000000000020e-05	3.445823e-05	-1.354432e-02	1.655688e-17	-4.708384e-01	0.000000e+00
2.330000000000008e-05	3.445830e-05	-1.354215e-02	1.656068e-17	-4.708384e-01	0.000000e+00
2.331000000000013e-05	3.445831e-05	-1.354198e-02	1.656118e-17	-4.708384e-01	0.000000e+00
2.346000000000010e-05	3.445839e-05	-1.353948e-02	1.656565e-17	-4.708384e-01	0.000000e+00
2.347000000000015e-05	3.445839e-05	-1.353931e-02	1.656615e-17	-4.708384e-01	0.000000e+00
2.360000000000003e-05	3.445846e-05	-1.353714e-02	1.657016e-17	-4.708384e-01	0.000000e+00
2.361000000000008e-05	3.445847e-05	-1.353698e-02	1.657050e-17	-4.708384e-01	0.000000e+00
2.376000000000006e-05	3.445855e-05	-1.353448e-02	1.657509e-17	-4.708384e-01	0.000000e+00
2.377000000000011e-05	3.445855e-05	-1.353431e-02	1.657551e-17	-4.708384e-01	0.000000e+00
2.389999999999998e-05	3.445862e-05	-1.353214e-02	1.657931e-17	-4.708384e-01	0.000000e+00
2.391000000000003e-05	3.445863e-05	-1.353197e-02	1.657980e-17	-4.708384e-01	0.000000e+00
2.406000000000012e-05	3.445871e-05	-1.352947e-02	1.658427e-17	-4.708384e-01	0.000000e+00
2.407000000000017e-05	3.445871e-05	-1.352931e-02	1.658477e-17	-4.708384e-01	0.000000e+00
2.420000000000005e-05	3.445878e-05	-1.352714e-02	1.658878e-17	-4.708384e-01	0.000000e+00
2.421000000000010e-05	3.445879e-05	-1.352697e-02	1.658912e-17	-4.708384e-01	0.000000e+00
2.436000000000007e-05	3.445887e-05	-1.352447e-02	1.659371e-17	-4.708384e-01	0.000000e+00
2.437000000000012e-05	3.445887e-05	-1.352431e-02	1.659413e-17	-4.708384e-01	0.000000e+00
2.450000000000000e-05	3.445894e-05	-1.352214e-02	1.659793e-17	-4.708384e-01	0.000000e+00
2.451000000000005e-05	3.445895e-05	-1.352197e-02	1.659843e-17	-4.708384e-01	0.000000e+00
2.451120000000013e-05	3.445895e-05	-1.352195e-02	1.659856e-17	-4.708384e-01	0.000000e+00
2.466000000000013e-05	3.445903e-05	-1.351947e-02	1.660290e-17	-4.708384e-01	0.000000e+00
2.467000000000018e-05	3.445903e-05	-1.351931e-02	1.660339e-17	-4.708384e-01	0.000000e+00
2.480000000000006e-05	3.445911e-05	-1.351714e-02	1.660740e-17	-4.708384e-01	0.000000e+00
2.481000000000011e-05	3.445911e-05	-1.351698e-02	1.660775e-17	-4.708384e-01	0.000000e+00
2.496000000000009e-05	3.445919e-05	-1.351448e-02	1.661234e-17	-4.708384e-01	0.000000e+00
2.497000000000014e-05	3.445920e-05	-1.351431e-02	1.661275e-17	-4.708384e-01	0.000000e+00
2.510000000000001e-05	3.445927e-05	-1.351214e-02	1.661655e-17	-4.708384e-01	0.000000e+00
2.511000000000006e-05	3.445927e-05	-1.351198e-02	1.661705e-17	-4.708384e-01	0.000000e+00
2.513142857142865e-05	3.445928e-05	-1.351162e-02	1.661738e-17	-4.708384e-01	0.000000e+00
2.515285714285723e-05	3.445929e-05	-1.351126e-02	1.661781e-17	-4.708384e-01	0.000000e+00
2.517428571428581e-05	3.445930e-05	-1.351091e-02	1.661835e-17	-4.708384e-01	0.000000e+00
2.519571428571440e-05	3.445932e-05	-1.351055e-02	1.661899e-17	-4.708384e-01	0.000000e+00
2.521714285714298e-05	3.445933e-05	-1.351019e-02	1.661973e-17	-4.708384e-01	0.000000e+00
2.523857142857156e-05	3.445934e-05	-1.350984e-02	1.662057e-17	-4.708384e-01	0.000000e+00
2.526000000000015e-05	3.445935e-05	-1.350948e-02	1.662152e-17	-4.708384e-01	0.000000e+00
2.527000000000020e-05	3.445936e-05	-1.350931e-02	1.662202e-17	-4.708384e-01	0.000000e+00
2.528857142857161e-05	3.445937e-05	-1.350900e-02	1.662236e-17	-4.708384e-01	0.000000e+00
2.530714285714302e-05	3.445938e-05	-1.350870e-02	1.662278e-17	-4.708384e-01	0.000000e+00
2.532571428571443e-05	3.445939e-05	-1.350839e-02	1.662327e-17	-4.708384e-01	0.000000e+00
2.534428571428584e-05	3.445939e-05	-1.350808e-02	1.662385e-17	-4.708384e-01	0.000000e+00
2.536285714285725e-05	3.445941e-05	-1.350777e-02	1.662450e-17	-4.708384e-01	0.000000e+00
2.538142857142866e-05	3.445942e-05	-1.350746e-02	1.662522e-17	-4.708384e-01	0.000000e+00
2.540000000000008e-05	3.445943e-05	-1.350715e-02	1.662603e-17	-4.708384e-01	0.000000e+00
2.541000000000012e-05	3.445943e-05	-1.350698e-02	1.662637e-17	-4.708384e-01	0.000000e+00
2.543142857142869e-05	3.445944e-05	-1.350663e-02	1.662670e-17	-4.708384e-01	0.000000e+00
2.545285714285726e-05	3.445945e-05	-1.350627e-02	1.662714e-17	-4.708384e-01	0.000000e+00
2.547428571428583e-05	3.445946e-05	-1.350591e-02	1.662768e-17	-4.708384e-01	0.000000e+00
2.549571428571440e-05	3.445948e-05	-1.350556e-02	1.662834e-17	-4.708384e-01	0.000000e+00
2.551714285714296e-05	3.445949e-05	-1.350520e-02	1.662911e-17	-4.708384e-01	0.000000e+00
2.553857142857153e-05	3.445950e-05	-1.350484e-02	1.662998e-17	-4.708384e-01	0.000000e+00
2.556000000000010e-05	3.445951e-05	-1.350449e-02	1.663096e-17	-4.708384e-01	0.000000e+00
2.557000000000015e-05	3.445952e-05	-1.350432e-02	1.663138e-17	-4.708384e-01	0.000000e+00
2.558857142857156e-05	3.445953e-05	-1.350401e-02	1.663181e-17	-4.708384e-01	0.000000e+00
2.560714285714297e-05	3.445954e-05	-1.350370e-02	1.663228e-17	-4.708384e-01	0.000000e+00
2.562571428571438e-05	3.445955e-05	-1.350339e-02	1.663279e-17	-4.708384e-01	0.000000e+00
2.564428571428579e-05	3.445956e-05	-1.350308e-02	1.663333e-17	-4.708384e-01	0.000000e+00
2.566285714285721e-05	3.445957e-05	-1.350277e-02	1.663391e-17	-4.708384e-01	0.000000e+00
2.568142857142862e-05	3.445958e-05	-1.350246e-02	1.663453e-17	-4.708384e-01	0.000000e+00
2.570000000000003e-05	3.445959e-05	-1.350215e-02	1.663518e-17	-4.708384e-01	0.000000e+00
2.571000000000008e-05	3.445959e-05	-1.350199e-02	1.663568e-17	-4.708384e-01	0.000000e+00
2.573142857142866e-05	3.445960e-05	-1.350163e-02	1.663601e-17	-4.708384e-01	0.000000e+00
2.575285714285724e-05	3.445961e-05	-1.350127e-02	1.663644e-17	-4.708384e-01	0.000000e+00
2.577428571428583e-05	3.445962e-05	-1.350092e-02	1.663697e-17	-4.708384e-01	0.000000e+00
2.579571428571441e-05	3.445964e-05	-1.350056e-02	1.663761e-17	-4.708384e-01	0.000000e+00
2.581714285714300e-05	3.445965e-05	-1.350020e-02	1.663835e-17	-4.708384e-01	0.000000e+00
2.583857142857158e-05	3.445966e-05	-1.349985e-02	1.663920e-17	-4.708384e-01	0.000000e+00
2.586000000000016e-05	3.445967e-05	-1.349949e-02	1.664015e-17	-4.708384e-01	0.000000e+00
2.587000000000021e-05	3.445968e-05	-1.349933e-02	1.664064e-17	-4.708384e-01	0.000000e+00
2.588857142857162e-05	3.445969e-05	-1.349902e-02	1.664098e-17	-4.708384e-01	0.000000e+00
2.590714285714303e-05	3.445970e-05	-1.349871e-02	1.664140e-17	-4.708384e-01	0.000000e+00
2.592571428571445e-05	3.445971e-05	-1.349840e-02	1.664190e-17	-4.708384e-01	0.000000e+00
2.594428571428586e-05	3.445972e-05	-1.349809e-02	1.664247e-17	-4.708384e-01	0.000000e+00
2.596285714285727e-05	3.445973e-05	-1.349778e-02	1.664312e-17	-4.708384e-01	0.000000e+00
2.598142857142868e-05	3.445974e-05	-1.349747e-02	1.664385e-17	-4.708384e-01	0.000000e+00
2.600000000000009e-05	3.445975e-05	-1.349716e-02	1.664465e-17	-4.708384e-01	0.000000e+00
2.601000000000014e-05	3.445975e-05	-1.349699e-02	1.664499e-17	-4.708384e-01	0.000000e+00
2.603142857142871e-05	3.445976e-05	-1.349664e-02	1.664532e-17	-4.708384e-01	0.000000e+00
2.605285714285728e-05	3.445977e-05	-1.349628e-02	1.664576e-17	-4.708384e-01	0.000000e+00
2.607428571428584e-05	3.445978e-05	-1.349593e-02	1.664631e-17	-4.708384e-01	0.000000e+00
2.609571428571441e-05	3.445980e-05	-1.349557e-02	1.664696e-17	-4.708384e-01	0.000000e+00
2.611714285714298e-05	3.445981e-05	-1.349521e-02	1.664773e-17	-4.708384e-01	0.000000e+00
2.613857142857155e-05	3.445982e-05	-1.349486e-02	1.664860e-17	-4.708384e-01	0.000000e+00
2.616000000000012e-05	3.445983e-05	-1.349450e-02	1.664959e-17	-4.708384e-01	0.000000e+00
2.617000000000016e-05	3.445984e-05	-1.349433e-02	1.665000e-17	-4.708384e-01	0.000000e+00
2.618857142857158e-05	3.445985e-05	-1.349402e-02	1.665044e-17	-4.708384e-01	0.000000e+00
2.620714285714299e-05	3.445986e-05	-1.349371e-02	1.665091e-17	-4.708384e-01	0.000000e+00
2.622571428571440e-05	3.445987e-05	-1.349341e-02	1.665141e-17	-4.708384e-01	0.000000e+00
2.624428571428581e-05	3.445988e-05	-1.349310e-02	1.665196e-17	-4.708384e-01	0.000000e+00
2.626285714285722e-05	3.445989e-05	-1.349279e-02	1.665254e-17	-4.708384e-01	0.000000e+00
2.628142857142863e-05	3.445990e-05	-1.349248e-02	1.665315e-17	-4.708384e-01	0.000000e+00
2.630000000000004e-05	3.445991e-05	-1.349217e-02	1.665380e-17	-4.708384e-01	0.000000e+00
2.631000000000009e-05	3.445991e-05	-1.349200e-02	1.665430e-17	-4.708384e-01	0.000000e+00
2.633142857142866e-05	3.445992e-05	-1.349165e-02	1.665463e-17	-4.708384e-01	0.000000e+00
2.635285714285723e-05	3.445993e-05	-1.349129e-02	1.665506e-17	-4.708384e-01	0.000000e+00
2.637428571428580e-05	3.445994e-05	-1.349093e-02	1.665560e-17	-4.708384e-01	0.000000e+00
2.639571428571436e-05	3.445996e-05	-1.349058e-02	1.665624e-17	-4.708384e-01	0.000000e+00
2.641714285714293e-05	3.445997e-05	-1.349022e-02	1.665698e-17	-4.708384e-01	0.000000e+00
2.643857142857150e-05	3.445998e-05	-1.348986e-02	1.665782e-17	-4.708384e-01	0.000000e+00
2.646000000000007e-05	3.445999e-05	-1.348951e-02	1.665877e-17	-4.708384e-01	0.000000e+00
2.647000000000012e-05	3.446000e-05	-1.348934e-02	1.665927e-17	-4.708384e-01	0.000000e+00
2.648857142857153e-05	3.446001e-05	-1.348903e-02	1.665961e-17	-4.708384e-01	0.000000e+00
2.650714285714294e-05	3.446002e-05	-1.348872e-02	1.666003e-17	-4.708384e-01	0.000000e+00
2.652571428571435e-05	3.446003e-05	-1.348841e-02	1.666052e-17	-4.708384e-01	0.000000e+00
2.654428571428576e-05	3.446004e-05	-1.348811e-02	1.666109e-17	-4.708384e-01	0.000000e+00
2.656285714285717e-05	3.446005e-05	-1.348780e-02	1.666174e-17	-4.708384e-01	0.000000e+00
2.658142857142858e-05	3.446006e-05	-1.348749e-02	1.666247e-17	-4.708384e-01	0.000000e+00
2.660000000000000e-05	3.446007e-05	-1.348718e-02	1.666328e-17	-4.708384e-01	0.000000e+00
2.661000000000005e-05	3.446007e-05	-1.348701e-02	1.666362e-17	-4.708384e-01	0.000000e+00
2.663142857142863e-05	3.446009e-05	-1.348666e-02	1.666395e-17	-4.708384e-01	0.000000e+00
2.665285714285721e-05	3.446010e-05	-1.348630e-02	1.666439e-17	-4.708384e-01	0.000000e+00
2.667428571428580e-05	3.446011e-05	-1.348594e-02	1.666493e-17	-4.708384e-01	0.000000e+00
2.669571428571438e-05	3.446012e-05	-1.348559e-02	1.666559e-17	-4.708384e-01	0.000000e+00
2.671714285714296e-05	3.446013e-05	-1.348523e-02	1.666635e-17	-4.708384e-01	0.000000e+00
2.673857142857155e-05	3.446014e-05	-1.348487e-02	1.666723e-17	-4.708384e-01	0.000000e+00
2.676000000000013e-05	3.446015e-05	-1.348452e-02	1.666821e-17	-4.708384e-01	0.000000e+00
2.677000000000018e-05	3.446016e-05	-1.348435e-02	1.666863e-17	-4.708384e-01	0.000000e+00
2.678857142857159e-05	3.446017e-05	-1.348404e-02	1.666906e-17	-4.708384e-01	0.000000e+00
2.680714285714300e-05	3.446018e-05	-1.348373e-02	1.666953e-17	-4.708384e-01	0.000000e+00
2.682571428571441e-05	3.446019e-05	-1.348342e-02	1.667004e-17	-4.708384e-01	0.000000e+00
2.684428571428582e-05	3.446020e-05	-1.348312e-02	1.667058e-17	-4.708384e-01	0.000000e+00
2.686285714285724e-05	3.446021e-05	-1.348281e-02	1.667116e-17	-4.708384e-01	0.000000e+00
2.688142857142865e-05	3.446022e-05	-1.348250e-02	1.667178e-17	-4.708384e-01	0.000000e+00
2.690000000000006e-05	3.446023e-05	-1.348219e-02	1.667243e-17	-4.708384e-01	0.000000e+00
2.691000000000011e-05	3.446023e-05	-1.348202e-02	1.667292e-17	-4.708384e-01	0.000000e+00
2.693142857142867e-05	3.446025e-05	-1.348167e-02	1.667325e-17	-4.708384e-01	0.000000e+00
2.695285714285724e-05	3.446026e-05	-1.348131e-02	1.667369e-17	-4.708384e-01	0.000000e+00
2.697428571428581e-05	3.446027e-05	-1.348095e-02	1.667422e-17	-4.708384e-01	0.000000e+00
2.699571428571438e-05	3.446028e-05	-1.348060e-02	1.667486e-17	-4.708384e-01	0.000000e+00
2.701714285714295e-05	3.446029e-05	-1.348024e-02	1.667560e-17	-4.708384e-01	0.000000e+00
2.703857142857152e-05	3.446030e-05	-1.347989e-02	1.667645e-17	-4.708384e-01	0.000000e+00
2.706000000000008e-05	3.446031e-05	-1.347953e-02	1.667739e-17	-4.708384e-01	0.000000e+00
2.707000000000013e-05	3.446032e-05	-1.347936e-02	1.667789e-17	-4.708384e-01	0.000000e+00
2.720000000000001e-05	3.446039e-05	-1.347720e-02	1.668190e-17	-4.708384e-01	0.000000e+00
2.721000000000006e-05	3.446039e-05	-1.347703e-02	1.668224e-17	-4.708384e-01	0.000000e+00
2.736000000000014e-05	3.446047e-05	-1.347454e-02	1.668684e-17	-4.708384e-01	0.000000e+00
2.737000000000019e-05	3.446048e-05	-1.347438e-02	1.668725e-17	-4.708384e-01	0.000000e+00
2.750000000000007e-05	3.446055e-05	-1.347221e-02	1.669105e-17	-4.708384e-01	0.000000e+00
2.751000000000012e-05	3.446055e-05	-1.347205e-02	1.669155e-17	-4.708384e-01	0.000000e+00
2.766000000000010e-05	3.446064e-05	-1.346956e-02	1.669602e-17	-4.708384e-01	0.000000e+00
2.767000000000015e-05	3.446064e-05	-1.346939e-02	1.669651e-17	-4.708384e-01	0.000000e+00
2.780000000000003e-05	3.446071e-05	-1.346723e-02	1.670053e-17	-4.708384e-01	0.000000e+00
2.781000000000007e-05	3.446072e-05	-1.346706e-02	1.670087e-17	-4.708384e-01	0.000000e+00
2.796000000000016e-05	3.446080e-05	-1.346457e-02	1.670546e-17	-4.708384e-01	0.000000e+00
2.797000000000021e-05	3.446080e-05	-1.346440e-02	1.670587e-17	-4.708384e-01	0.000000e+00
2.810000000000009e-05	3.446087e-05	-1.346224e-02	1.670968e-17	-4.708384e-01	0.000000e+00
2.811000000000014e-05	3.446088e-05	-1.346208e-02	1.671017e-17	-4.708384e-01	0.000000e+00
2.826000000000011e-05	3.446096e-05	-1.345959e-02	1.671464e-17	-4.708384e-01	0.000000e+00
2.827000000000016e-05	3.446097e-05	-1.345942e-02	1.671514e-17	-4.708384e-01	0.000000e+00
2.840000000000004e-05	3.446103e-05	-1.345726e-02	1.671915e-17	-4.708384e-01	0.000000e+00
2.841000000000009e-05	3.446104e-05	-1.345710e-02	1.671949e-17	-4.708384e-01	0.000000e+00
2.856000000000007e-05	3.446112e-05	-1.345460e-02	1.672408e-17	-4.708384e-01	0.000000e+00
2.857000000000011e-05	3.446113e-05	-1.345444e-02	1.672450e-17	-4.708384e-01	0.000000e+00
2.869999999999999e-05	3.446119e-05	-1.345228e-02	1.672830e-17	-4.708384e-01	0.000000e+00
2.871000000000004e-05	3.446120e-05	-1.345211e-02	1.672880e-17	-4.708384e-01	0.000000e+00
2.886000000000013e-05	3.446128e-05	-1.344962e-02	1.673327e-17	-4.708384e-01	0.000000e+00
2.887000000000018e-05	3.446129e-05	-1.344946e-02	1.673376e-17	-4.708384e-01	0.000000e+00
2.900000000000005e-05	3.446135e-05	-1.344730e-02	1.673777e-17	-4.708384e-01	0.000000e+00
2.901000000000010e-05	3.446136e-05	-1.344713e-02	1.673811e-17	-4.708384e-01	0.000000e+00
2.916000000000008e-05	3.446144e-05	-1.344464e-02	1.674271e-17	-4.708384e-01	0.000000e+00
2.917000000000013e-05	3.446145e-05	-1.344448e-02	1.674312e-17	-4.708384e-01	0.000000e+00
2.930000000000001e-05	3.446152e-05	-1.344232e-02	1.674692e-17	-4.708384e-01	0.000000e+00
2.931000000000006e-05	3.446152e-05	-1.344215e-02	1.674742e-17	-4.708384e-01	0.000000e+00
2.946000000000014e-05	3.446160e-05	-1.343967e-02	1.675189e-17	-4.708384e-01	0.000000e+00
2.947000000000019e-05	3.446161e-05	-1.343950e-02	1.675239e-17	-4.708384e-01	0.000000e+00
2.960000000000007e-05	3.446168e-05	-1.343734e-02	1.675640e-17	-4.708384e-01	0.000000e+00
2.961000000000012e-05	3.446168e-05	-1.343718e-02	1.675674e-17	-4.708384e-01	0.000000e+00
2.976000000000009e-05	3.446177e-05	-1.343469e-02	1.676133e-17	-4.708384e-01	0.000000e+00
2.977000000000014e-05	3.446177e-05	-1.343452e-02	1.676175e-17	-4.708384e-01	0.000000e+00
2.990000000000002e-05	3.446184e-05	-1.343237e-02	1.676555e-17	-4.708384e-01	0.000000e+00
2.991000000000007e-05	3.446185e-05	-1.343220e-02	1.676605e-17	-4.708384e-01	0.000000e+00
3.006000000000016e-05	3.446193e-05	-1.342971e-02	1.677052e-17	-4.708384e-01	0.000000e+00
3.007000000000021e-05	3.446193e-05	-1.342955e-02	1.677101e-17	-4.708384e-01	0.000000e+00
3.020000000000008e-05	3.446200e-05	-1.342739e-02	1.677502e-17	-4.708384e-01	0.000000e+00
3.021000000000013e-05	3.446201e-05	-1.342723e-02	1.677536e-17	-4.708384e-01	0.000000e+00
3.023142857142870e-05	3.446202e-05	-1.342687e-02	1.677569e-17	-4.708384e-01	0.000000e+00
3.025285714285727e-05	3.446203e-05	-1.342651e-02	1.677613e-17	-4.708384e-01	0.000000e+00
3.027428571428584e-05	3.446204e-05	-1.342616e-02	1.677668e-17	-4.708384e-01	0.000000e+00
3.029571428571440e-05	3.446206e-05	-1.342580e-02	1.677733e-17	-4.708384e-01	0.000000e+00
3.031714285714297e-05	3.446207e-05	-1.342545e-02	1.677810e-17	-4.708384e-01	0.000000e+00
3.033857142857154e-05	3.446208e-05	-1.342509e-02	1.677897e-17	-4.708384e-01	0.000000e+00
3.036000000000011e-05	3.446209e-05	-1.342474e-02	1.677996e-17	-4.708384e-01	0.000000e+00
3.037000000000016e-05	3.446209e-05	-1.342457e-02	1.678037e-17	-4.708384e-01	0.000000e+00
3.038857142857157e-05	3.446210e-05	-1.342426e-02	1.678081e-17	-4.708384e-01	0.000000e+00
3.040714285714298e-05	3.446211e-05	-1.342396e-02	1.678128e-17	-4.708384e-01	0.000000e+00
3.042571428571439e-05	3.446212e-05	-1.342365e-02	1.678178e-17	-4.708384e-01	0.000000e+00
3.044428571428580e-05	3.446213e-05	-1.342334e-02	1.678233e-17	-4.708384e-01	0.000000e+00
3.046285714285721e-05	3.446214e-05	-1.342303e-02	1.678291e-17	-4.708384e-01	0.000000e+00
3.048142857142863e-05	3.446215e-05	-1.342273e-02	1.678352e-17	-4.708384e-01	0.000000e+00
3.050000000000004e-05	3.446216e-05	-1.342242e-02	1.678417e-17	-4.708384e-01	0.000000e+00
3.051000000000009e-05	3.446217e-05	-1.342225e-02	1.678467e-17	-4.708384e-01	0.000000e+00
3.053142857142865e-05	3.446218e-05	-1.342190e-02	1.678500e-17	-4.708384e-01	0.000000e+00
3.055285714285722e-05	3.446219e-05	-1.342154e-02	1.678543e-17	-4.708384e-01	0.000000e+00
3.057428571428579e-05	3.446220e-05	-1.342119e-02	1.678597e-17	-4.708384e-01	0.000000e+00
3.059571428571436e-05	3.446221e-05	-1.342083e-02	1.678661e-17	-4.708384e-01	0.000000e+00
3.061714285714293e-05	3.446222e-05	-1.342048e-02	1.678735e-17	-4.708384e-01	0.000000e+00
3.063857142857149e-05	3.446224e-05	-1.342012e-02	1.678819e-17	-4.708384e-01	0.000000e+00
3.066000000000006e-05	3.446225e-05	-1.341977e-02	1.678914e-17	-4.708384e-01	0.000000e+00
3.067000000000011e-05	3.446225e-05	-1.341960e-02	1.678964e-17	-4.708384e-01	0.000000e+00
3.068857142857152e-05	3.446226e-05	-1.341929e-02	1.678998e-17	-4.708384e-01	0.000000e+00
3.070714285714293e-05	3.446227e-05	-1.341898e-02	1.679040e-17	-4.708384e-01	0.000000e+00
3.072571428571434e-05	3.446228e-05	-1.341868e-02	1.679089e-17	-4.708384e-01	0.000000e+00
3.074428571428576e-05	3.446229e-05	-1.341837e-02	1.679147e-17	-4.708384e-01	0.000000e+00
3.076285714285717e-05	3.446231e-05	-1.341806e-02	1.679212e-17	-4.708384e-01	0.000000e+00
3.078142857142858e-05	3.446232e-05	-1.341775e-02	1.679284e-17	-4.708384e-01	0.000000e+00
3.079999999999999e-05	3.446233e-05	-1.341745e-02	1.679365e-17	-4.708384e-01	0.000000e+00
3.081000000000004e-05	3.446233e-05	-1.341728e-02	1.679399e-17	-4.708384e-01	0.000000e+00
3.083142857142862e-05	3.446234e-05	-1.341692e-02	1.679432e-17	-4.708384e-01	0.000000e+00
3.085285714285721e-05	3.446235e-05	-1.341657e-02	1.679476e-17	-4.708384e-01	0.000000e+00
3.087428571428579e-05	3.446236e-05	-1.341621e-02	1.679530e-17	-4.708384e-01	0.000000e+00
3.089571428571437e-05	3.446238e-05	-1.341586e-02	1.679596e-17	-4.708384e-01	0.000000e+00
3.091714285714295e-05	3.446239e-05	-1.341550e-02	1.679672e-17	-4.708384e-01	0.000000e+00
3.093857142857154e-05	3.446240e-05	-1.341515e-02	1.679760e-17	-4.708384e-01	0.000000e+00
3.096000000000012e-05	3.446241e-05	-1.341479e-02	1.679858e-17	-4.708384e-01	0.000000e+00
3.097000000000017e-05	3.446242e-05	-1.341463e-02	1.679900e-17	-4.708384e-01	0.000000e+00
3.098857142857158e-05	3.446243e-05	-1.341432e-02	1.679943e-17	-4.708384e-01	0.000000e+00
3.100714285714300e-05	3.446244e-05	-1.341401e-02	1.679990e-17	-4.708384e-01	0.000000e+00
3.102571428571441e-05	3.446244e-05	-1.341370e-02	1.680041e-17	-4.708384e-01	0.000000e+00
3.104428571428582e-05	3.446245e-05	-1.341340e-02	1.680095e-17	-4.708384e-01	0.000000e+00
3.106285714285723e-05	3.446246e-05	-1.341309e-02	1.680153e-17	-4.708384e-01	0.000000e+00
3.108142857142864e-05	3.446248e-05	-1.341278e-02	1.680215e-17	-4.708384e-01	0.000000e+00
3.110000000000005e-05	3.446249e-05	-1.341247e-02	1.680280e-17	-4.708384e-01	0.000000e+00
3.111000000000010e-05	3.446249e-05	-1.341231e-02	1.680329e-17	-4.708384e-01	0.000000e+00
3.113142857142867e-05	3.446250e-05	-1.341195e-02	1.680362e-17	-4.708384e-01	0.000000e+00
3.115285714285724e-05	3.446251e-05	-1.341160e-02	1.680406e-17	-4.708384e-01	0.000000e+00
3.117428571428580e-05	3.446253e-05	-1.341124e-02	1.680459e-17	-4.708384e-01	0.000000e+00
3.119571428571437e-05	3.446254e-05	-1.341089e-02	1.680523e-17	-4.708384e-01	0.000000e+00
3.121714285714294e-05	3.446255e-05	-1.341053e-02	1.680597e-17	-4.708384e-01	0.000000e+00
3.123857142857151e-05	3.446256e-05	-1.341018e-02	1.680682e-17	-4.708384e-01	0.000000e+00
3.126000000000008e-05	3.446257e-05	-1.340982e-02	1.680776e-17	-4.708384e-01	0.000000e+00
3.127000000000013e-05	3.446258e-05	-1.340966e-02	1.680826e-17	-4.708384e-01	0.000000e+00
3.128857142857154e-05	3.446259e-05	-1.340935e-02	1.680860e-17	-4.708384e-01	0.000000e+00
