time	V(out)	V(rst)	V(vin)
5.549388249340905e-004	1.569635e-003	-3.135801e-001	-2.000000e+000
5.549413256395770e-004	1.562800e-003	-3.157267e-001	-2.000000e+000
5.549427417535590e-004	1.558973e-003	-3.168924e-001	-2.000000e+000
5.549443119569170e-004	1.554767e-003	-3.181758e-001	-2.000000e+000
5.549457341920557e-004	1.550989e-003	-3.193361e-001	-2.000000e+000
5.549468524320331e-004	1.548041e-003	-3.202285e-001	-2.000000e+000
5.549480598743133e-004	1.544879e-003	-3.211740e-001	-2.000000e+000
5.549494202315682e-004	1.541344e-003	-3.222266e-001	-2.000000e+000
5.549513477050504e-004	1.536383e-003	-3.237055e-001	-2.000000e+000
5.549535803534404e-004	1.530707e-003	-3.254125e-001	-2.000000e+000
5.549559892314714e-004	1.524667e-003	-3.272485e-001	-2.000000e+000
5.549593266043604e-004	1.516443e-003	-3.297821e-001	-2.000000e+000
5.549626286851030e-004	1.508469e-003	-3.322858e-001	-2.000000e+000
5.549668101730915e-004	1.498605e-003	-3.354871e-001	-2.000000e+000
5.549705840242490e-004	1.489924e-003	-3.384738e-001	-2.000000e+000
5.549746723195289e-004	1.480756e-003	-3.419288e-001	-2.000000e+000
5.549786334291992e-004	1.472109e-003	-3.456549e-001	-2.000000e+000
5.549831430714241e-004	1.462550e-003	-3.505150e-001	-2.000000e+000
5.549873972709821e-004	1.453812e-003	-3.557960e-001	-2.000000e+000
5.549908942185549e-004	1.446839e-003	-3.608496e-001	-2.000000e+000
5.549940772422855e-004	1.440661e-003	-3.664026e-001	-2.000000e+000
5.549969717930103e-004	1.435185e-003	-3.729503e-001	-2.000000e+000
5.549997969584707e-004	1.429977e-003	-3.818266e-001	-2.000000e+000
5.550022407243459e-004	1.425588e-003	-3.931061e-001	-2.000000e+000
5.550044742554775e-004	1.421676e-003	-4.088863e-001	-2.000000e+000
5.550065924644400e-004	1.418064e-003	-4.329103e-001	-2.000000e+000
5.550088343564463e-004	1.414364e-003	-4.747466e-001	-2.000000e+000
5.550108703485172e-004	1.411136e-003	-5.372601e-001	-2.000000e+000
5.550126208469152e-004	1.408490e-003	-6.166469e-001	-2.000000e+000
5.550132624108728e-004	1.407557e-003	-6.549366e-001	-2.000000e+000
5.550136174803713e-004	1.407050e-003	-6.796855e-001	-2.000000e+000
5.550140356707690e-004	1.406464e-003	-7.099128e-001	-2.000000e+000
5.550143585438266e-004	1.406019e-003	-7.319000e-001	-2.000000e+000
5.550147289282874e-004	1.405518e-003	-7.538884e-001	-2.000000e+000
5.550149300872667e-004	1.405251e-003	-7.637026e-001	-2.000000e+000
5.550150492559637e-004	1.405093e-003	-7.683852e-001	-2.000000e+000
5.550152362728519e-004	1.404850e-003	-7.739973e-001	-2.000000e+000
5.550153493106801e-004	1.404703e-003	-7.765371e-001	-2.000000e+000
5.550154273901086e-004	1.404603e-003	-7.779289e-001	-2.000000e+000
5.550155079815925e-004	1.404500e-003	-7.791088e-001	-2.000000e+000
5.550156021358697e-004	1.404381e-003	-7.801734e-001	-2.000000e+000
5.550157048957036e-004	1.404251e-003	-7.809854e-001	-2.000000e+000
5.550158376272993e-004	1.404086e-003	-7.815676e-001	-2.000000e+000
5.550160026837584e-004	1.403882e-003	-7.816938e-001	-2.000000e+000
5.550162502423357e-004	1.403581e-003	-7.810587e-001	-2.000000e+000
5.550165254607511e-004	1.403253e-003	-7.797194e-001	-2.000000e+000
5.550166584703651e-004	1.403098e-003	-7.789052e-001	-2.000000e+000
5.550167490478773e-004	1.402993e-003	-7.783129e-001	-2.000000e+000
5.550168709619939e-004	1.402853e-003	-7.775281e-001	-2.000000e+000
5.550169881238829e-004	1.402720e-003	-7.768127e-001	-2.000000e+000
5.550171084273844e-004	1.402585e-003	-7.761436e-001	-2.000000e+000
5.550172392188983e-004	1.402440e-003	-7.755021e-001	-2.000000e+000
5.550173339286549e-004	1.402336e-003	-7.751092e-001	-2.000000e+000
5.550174416154633e-004	1.402219e-003	-7.747497e-001	-2.000000e+000
5.550175514360263e-004	1.402101e-003	-7.744872e-001	-2.000000e+000
5.550177284319166e-004	1.401914e-003	-7.742692e-001	-2.000000e+000
5.550179275267775e-004	1.401708e-003	-7.743046e-001	-2.000000e+000
5.550182017203089e-004	1.401431e-003	-7.747859e-001	-2.000000e+000
5.550185105595916e-004	1.401129e-003	-7.757903e-001	-2.000000e+000
5.550189312502345e-004	1.400736e-003	-7.776268e-001	-2.000000e+000
5.550194936818810e-004	1.400242e-003	-7.803064e-001	-2.000000e+000
5.550198367864367e-004	1.399958e-003	-7.818351e-001	-2.000000e+000
5.550201924559767e-004	1.399678e-003	-7.831450e-001	-2.000000e+000
5.550205970576074e-004	1.399376e-003	-7.842570e-001	-2.000000e+000
5.550210490535455e-004	1.399059e-003	-7.850857e-001	-2.000000e+000
5.550214938556381e-004	1.398769e-003	-7.855648e-001	-2.000000e+000
5.550220076275931e-004	1.398458e-003	-7.858732e-001	-2.000000e+000
5.550223280150887e-004	1.398277e-003	-7.859977e-001	-2.000000e+000
5.550226288132099e-004	1.398117e-003	-7.860995e-001	-2.000000e+000
5.550229725504578e-004	1.397943e-003	-7.862329e-001	-2.000000e+000
5.550233748206763e-004	1.397753e-003	-7.864227e-001	-2.000000e+000
5.550237890705248e-004	1.397572e-003	-7.866546e-001	-2.000000e+000
5.550242819488237e-004	1.397375e-003	-7.869591e-001	-2.000000e+000
5.550248803907932e-004	1.397161e-003	-7.873292e-001	-2.000000e+000
5.550255015931941e-004	1.396965e-003	-7.876788e-001	-2.000000e+000
5.550260613362612e-004	1.396812e-003	-7.879414e-001	-2.000000e+000
5.550273766655404e-004	1.396524e-003	-7.883748e-001	-2.000000e+000
5.550282936180387e-004	1.396378e-003	-7.885946e-001	-2.000000e+000
5.550289064550002e-004	1.396303e-003	-7.887254e-001	-2.000000e+000
5.550304477025462e-004	1.396182e-003	-7.890144e-001	-2.000000e+000
5.550327754258979e-004	1.396151e-003	-7.893462e-001	-2.000000e+000
5.550358087670688e-004	1.396322e-003	-7.896404e-001	-2.000000e+000
5.550391290034362e-004	1.396716e-003	-7.898738e-001	-2.000000e+000
5.550472870009095e-004	1.398367e-003	-7.902774e-001	-2.000000e+000
5.550619178557557e-004	1.403497e-003	-7.908203e-001	-2.000000e+000
5.550765487106020e-004	1.410916e-003	-7.913298e-001	-2.000000e+000
5.550911795654482e-004	1.420625e-003	-7.918059e-001	-2.000000e+000
5.551058104202943e-004	1.432624e-003	-7.922486e-001	-2.000000e+000
5.551204412751405e-004	1.446913e-003	-7.926579e-001	-2.000000e+000
5.551350721299868e-004	1.463491e-003	-7.930338e-001	-2.000000e+000
5.551497029848330e-004	1.482360e-003	-7.933763e-001	-2.000000e+000
5.552227925282756e-004	1.607569e-003	-7.948838e-001	-2.000000e+000
5.553177400466231e-004	1.846668e-003	-7.963567e-001	-2.000000e+000
5.554193952993921e-004	2.193877e-003	-7.974595e-001	-2.000000e+000
5.555318174272308e-004	2.681618e-003	-7.982811e-001	-2.000000e+000
5.556345103831383e-004	3.217212e-003	-7.987702e-001	-2.000000e+000
5.557412642559607e-004	3.859869e-003	-7.990702e-001	-2.000000e+000
5.558435547740217e-004	4.553351e-003	-7.991577e-001	-2.000000e+000
5.559506130946211e-004	5.355989e-003	-7.989886e-001	-2.000000e+000
5.559914463387960e-004	5.682018e-003	-7.987566e-001	-2.000000e+000
5.560137020312877e-004	5.864171e-003	-7.985001e-001	-2.000000e+000
5.560274546052010e-004	5.978275e-003	-7.982233e-001	-2.000000e+000
5.560468801309946e-004	6.141424e-003	-7.976709e-001	-2.000000e+000
5.560496070203434e-004	6.164513e-003	-7.975566e-001	-2.000000e+000
5.560540482619636e-004	6.202209e-003	-7.973266e-001	-2.000000e+000
5.560565122292110e-004	6.223173e-003	-7.971795e-001	-2.000000e+000
5.560588436570640e-004	6.243044e-003	-7.970166e-001	-2.000000e+000
5.560635065127702e-004	6.282881e-003	-7.966275e-001	-2.000000e+000
5.560665857406512e-004	6.309259e-003	-7.963176e-001	-2.000000e+000
5.560684502332369e-004	6.325257e-003	-7.960895e-001	-2.000000e+000
5.560699554111432e-004	6.338188e-003	-7.958684e-001	-2.000000e+000
5.560716305191055e-004	6.352594e-003	-7.955673e-001	-2.000000e+000
5.560733778627759e-004	6.367638e-003	-7.951529e-001	-2.000000e+000
5.560752456726777e-004	6.383738e-003	-7.945151e-001	-2.000000e+000
5.560769394624434e-004	6.398355e-003	-7.936372e-001	-2.000000e+000
5.560785768322560e-004	6.412501e-003	-7.924603e-001	-2.000000e+000
5.560791889647409e-004	6.417793e-003	-7.919203e-001	-2.000000e+000
5.560797289542461e-004	6.422462e-003	-7.914181e-001	-2.000000e+000
5.560804619851835e-004	6.428804e-003	-7.907999e-001	-2.000000e+000
5.560808775664538e-004	6.432401e-003	-7.905157e-001	-2.000000e+000
5.560811565260082e-004	6.434815e-003	-7.903742e-001	-2.000000e+000
5.560814581992326e-004	6.437427e-003	-7.902603e-001	-2.000000e+000
5.560818287477405e-004	6.440635e-003	-7.901451e-001	-2.000000e+000
5.560822354330640e-004	6.444158e-003	-7.900053e-001	-2.000000e+000
5.560828553391768e-004	6.449528e-003	-7.896776e-001	-2.000000e+000
5.560835595177713e-004	6.455631e-003	-7.890525e-001	-2.000000e+000
5.560842629632045e-004	6.461729e-003	-7.880317e-001	-2.000000e+000
5.560851890241855e-004	6.469761e-003	-7.858669e-001	-2.000000e+000
5.560866265815932e-004	6.482236e-003	-7.805106e-001	-2.000000e+000
5.560881443669822e-004	6.495415e-003	-7.713910e-001	-2.000000e+000
5.560895819480826e-004	6.507903e-003	-7.570031e-001	-2.000000e+000
5.560911827715818e-004	6.521812e-003	-7.302560e-001	-2.000000e+000
5.560928241208729e-004	6.536064e-003	-6.843393e-001	-2.000000e+000
5.560945239194268e-004	6.550797e-003	-6.059406e-001	-2.000000e+000
5.560961567441307e-004	6.564892e-003	-4.975030e-001	-2.000000e+000
5.560966182519822e-004	6.568862e-003	-4.585123e-001	-2.000000e+000
5.560967267290876e-004	6.569793e-003	-4.480630e-001	-2.000000e+000
5.560968296290770e-004	6.570677e-003	-4.377409e-001	-2.000000e+000
5.560968961652122e-004	6.571248e-003	-4.309348e-001	-2.000000e+000
5.560969818127290e-004	6.571982e-003	-4.220102e-001	-2.000000e+000
5.560970772662035e-004	6.572800e-003	-4.118624e-001	-2.000000e+000
5.560972213395960e-004	6.574034e-003	-3.961686e-001	-2.000000e+000
5.560973907367327e-004	6.575484e-003	-3.771283e-001	-2.000000e+000
5.560976735149168e-004	6.577900e-003	-3.440739e-001	-2.000000e+000
5.560981346674057e-004	6.581829e-003	-2.885526e-001	-2.000000e+000
5.560981942616225e-004	6.582336e-003	-2.811586e-001	-2.000000e+000
5.560982538558392e-004	6.582843e-003	-2.737759e-001	-2.000000e+000
5.560983134500561e-004	6.583349e-003	-2.664043e-001	-2.000000e+000
5.560983730442728e-004	6.583855e-003	-2.590440e-001	-2.000000e+000
5.560984326384896e-004	6.584360e-003	-2.516950e-001	-2.000000e+000
5.560984922327063e-004	6.584865e-003	-2.443572e-001	-2.000000e+000
5.560985518269231e-004	6.585370e-003	-2.370306e-001	-2.000000e+000
5.560985564159233e-004	6.585409e-003	-2.364703e-001	-2.000000e+000
5.560985927774957e-004	6.585717e-003	-2.320420e-001	-2.000000e+000
5.560986291390680e-004	6.586025e-003	-2.276526e-001	-2.000000e+000
5.560986655006404e-004	6.586333e-003	-2.233022e-001	-2.000000e+000
5.560987018622128e-004	6.586640e-003	-2.189908e-001	-2.000000e+000
5.560987382237852e-004	6.586948e-003	-2.147183e-001	-2.000000e+000
5.560987745853574e-004	6.587255e-003	-2.104847e-001	-2.000000e+000
5.560988109469298e-004	6.587563e-003	-2.062901e-001	-2.000000e+000
5.560990612617116e-004	6.589675e-003	-1.778561e-001	-2.000000e+000
5.560992085276954e-004	6.590914e-003	-1.613111e-001	-2.000000e+000
5.560993267057906e-004	6.591908e-003	-1.477433e-001	-2.000000e+000
5.560994958452582e-004	6.593328e-003	-1.272856e-001	-2.000000e+000
5.560996381721948e-004	6.594519e-003	-1.086695e-001	-2.000000e+000
5.560998105702866e-004	6.595960e-003	-8.387071e-002	-2.000000e+000
5.560999747942221e-004	6.597330e-003	-5.739459e-002	-2.000000e+000
5.561002840690331e-004	6.599900e-003	-1.735282e-003	-2.000000e+000
5.561005823169425e-004	6.602366e-003	5.634884e-002	-2.000000e+000
5.561009868714971e-004	6.605692e-003	1.374423e-001	-2.000000e+000
5.561014011553145e-004	6.609072e-003	2.166132e-001	-2.000000e+000
5.561018267248422e-004	6.612518e-003	2.871619e-001	-2.000000e+000
5.561023320370585e-004	6.616584e-003	3.528183e-001	-2.000000e+000
5.561027140201468e-004	6.619626e-003	3.867156e-001	-2.000000e+000
5.561030703810964e-004	6.622414e-003	4.048175e-001	-2.000000e+000
5.561033114876579e-004	6.624270e-003	4.100404e-001	-2.000000e+000
5.561036054177876e-004	6.626498e-003	4.098703e-001	-2.000000e+000
5.561040182110133e-004	6.629564e-003	4.036390e-001	-2.000000e+000
5.561044460327172e-004	6.632661e-003	3.933441e-001	-2.000000e+000
5.561049239367484e-004	6.636010e-003	3.799544e-001	-2.000000e+000
5.561053836477686e-004	6.639107e-003	3.669711e-001	-2.000000e+000
5.561058855579184e-004	6.642332e-003	3.535297e-001	-2.000000e+000
5.561063912074750e-004	6.645407e-003	3.410982e-001	-2.000000e+000
5.561069588871703e-004	6.648644e-003	3.286868e-001	-2.000000e+000
5.561076066479861e-004	6.652069e-003	3.166437e-001	-2.000000e+000
5.561081768955288e-004	6.654860e-003	3.083711e-001	-2.000000e+000
5.561087100287421e-004	6.657297e-003	3.032656e-001	-2.000000e+000
5.561092476240987e-004	6.659606e-003	3.012863e-001	-2.000000e+000
5.561100302734345e-004	6.662743e-003	3.032381e-001	-2.000000e+000
5.561109130411032e-004	6.666028e-003	3.096569e-001	-2.000000e+000
5.561114349108162e-004	6.667872e-003	3.148059e-001	-2.000000e+000
5.561119422409178e-004	6.669612e-003	3.199609e-001	-2.000000e+000
5.561124392910134e-004	6.671277e-003	3.243694e-001	-2.000000e+000
5.561129271567162e-004	6.672881e-003	3.277702e-001	-2.000000e+000
5.561133785725427e-004	6.674344e-003	3.300127e-001	-2.000000e+000
5.561137424547448e-004	6.675512e-003	3.311304e-001	-2.000000e+000
5.561141648746116e-004	6.676855e-003	3.317040e-001	-2.000000e+000
5.561146872842026e-004	6.678502e-003	3.316219e-001	-2.000000e+000
5.561153631266446e-004	6.680613e-003	3.306933e-001	-2.000000e+000
5.561159333068818e-004	6.682378e-003	3.294671e-001	-2.000000e+000
5.561164916965027e-004	6.684093e-003	3.280886e-001	-2.000000e+000
5.561170610578397e-004	6.685830e-003	3.267360e-001	-2.000000e+000
5.561176144596661e-004	6.687507e-003	3.256078e-001	-2.000000e+000
5.561181214779130e-004	6.689033e-003	3.248053e-001	-2.000000e+000
5.561185521672369e-004	6.690324e-003	3.243268e-001	-2.000000e+000
5.561189240354041e-004	6.691434e-003	3.240725e-001	-2.000000e+000
5.561192707160862e-004	6.692465e-003	3.239837e-001	-2.000000e+000
5.561199640774505e-004	6.694518e-003	3.240847e-001	-2.000000e+000
5.561206485646526e-004	6.696533e-003	3.244038e-001	-2.000000e+000
5.561211919630004e-004	6.698127e-003	3.247755e-001	-2.000000e+000
5.561217318508711e-004	6.699706e-003	3.251821e-001	-2.000000e+000
5.561222996690079e-004	6.701362e-003	3.255866e-001	-2.000000e+000
5.561228628212102e-004	6.703000e-003	3.259277e-001	-2.000000e+000
5.561233899798390e-004	6.704529e-003	3.261737e-001	-2.000000e+000
5.561242270460757e-004	6.706950e-003	3.264035e-001	-2.000000e+000
5.561253024932102e-004	6.710046e-003	3.264414e-001	-2.000000e+000
5.561257704684543e-004	6.711388e-003	3.264082e-001	-2.000000e+000
5.561262639612872e-004	6.712800e-003	3.263513e-001	-2.000000e+000
5.561267812724824e-004	6.714276e-003	3.262851e-001	-2.000000e+000
5.561272883569520e-004	6.715718e-003	3.262238e-001	-2.000000e+000
5.561281282622033e-004	6.718096e-003	3.261499e-001	-2.000000e+000
5.561286578607081e-004	6.719589e-003	3.261399e-001	-2.000000e+000
5.561291874592128e-004	6.721077e-003	3.261424e-001	-2.000000e+000
5.561297170577176e-004	6.722560e-003	3.261575e-001	-2.000000e+000
5.561302466562224e-004	6.724036e-003	3.261850e-001	-2.000000e+000
5.561307762547272e-004	6.725508e-003	3.262251e-001	-2.000000e+000
5.561313058532319e-004	6.726974e-003	3.262776e-001	-2.000000e+000
5.561318354517367e-004	6.728434e-003	3.263427e-001	-2.000000e+000
5.561332367992102e-004	6.732271e-003	3.264794e-001	-2.000000e+000
5.561345124379571e-004	6.735729e-003	3.265540e-001	-2.000000e+000
5.561357880767040e-004	6.739152e-003	3.266266e-001	-2.000000e+000
5.561370637154508e-004	6.742541e-003	3.266972e-001	-2.000000e+000
5.561383393541978e-004	6.745894e-003	3.267658e-001	-2.000000e+000
5.561396149929447e-004	6.749212e-003	3.268325e-001	-2.000000e+000
5.561408906316916e-004	6.752496e-003	3.268971e-001	-2.000000e+000
5.561421662704384e-004	6.755744e-003	3.269597e-001	-2.000000e+000
5.561532024174405e-004	6.782288e-003	3.275438e-001	-2.000000e+000
5.561642385644427e-004	6.806363e-003	3.281060e-001	-2.000000e+000
5.561752747114448e-004	6.827968e-003	3.286465e-001	-2.000000e+000
5.561863108584469e-004	6.847103e-003	3.291650e-001	-2.000000e+000
5.561973470054490e-004	6.863769e-003	3.296618e-001	-2.000000e+000
5.562083831524512e-004	6.877965e-003	3.301367e-001	-2.000000e+000
5.562194192994533e-004	6.889691e-003	3.305897e-001	-2.000000e+000
5.562269343927404e-004	6.896343e-003	3.308896e-001	-2.000000e+000
5.562274088920213e-004	6.896725e-003	3.309117e-001	-2.000000e+000
5.562278833913023e-004	6.897103e-003	3.309306e-001	-2.000000e+000
5.562283578905833e-004	6.897476e-003	3.309465e-001	-2.000000e+000
5.562288323898642e-004	6.897845e-003	3.309593e-001	-2.000000e+000
5.562293068891451e-004	6.898209e-003	3.309690e-001	-2.000000e+000
5.562297813884261e-004	6.898569e-003	3.309756e-001	-2.000000e+000
5.562302558877070e-004	6.898924e-003	3.309792e-001	-2.000000e+000
5.562308418607641e-004	6.899356e-003	3.309682e-001	-2.000000e+000
5.562314278338210e-004	6.899782e-003	3.309577e-001	-2.000000e+000
5.562320138068781e-004	6.900201e-003	3.309475e-001	-2.000000e+000
5.562325997799352e-004	6.900612e-003	3.309377e-001	-2.000000e+000
5.562331857529923e-004	6.901018e-003	3.309282e-001	-2.000000e+000
5.562337717260492e-004	6.901416e-003	3.309192e-001	-2.000000e+000
5.562343576991063e-004	6.901807e-003	3.309105e-001	-2.000000e+000
5.562346577934510e-004	6.902005e-003	3.309122e-001	-2.000000e+000
5.562349578877957e-004	6.902201e-003	3.309125e-001	-2.000000e+000
5.562352579821404e-004	6.902396e-003	3.309113e-001	-2.000000e+000
5.562355580764851e-004	6.902588e-003	3.309087e-001	-2.000000e+000
5.562358581708297e-004	6.902779e-003	3.309046e-001	-2.000000e+000
5.562361582651745e-004	6.902969e-003	3.308991e-001	-2.000000e+000
5.562364583595192e-004	6.903156e-003	3.308921e-001	-2.000000e+000
5.562381487362841e-004	6.904180e-003	3.307401e-001	-2.000000e+000
5.562401310760538e-004	6.905312e-003	3.304199e-001	-2.000000e+000
5.562414891562640e-004	6.906046e-003	3.302018e-001	-2.000000e+000
5.562421747404119e-004	6.906404e-003	3.301184e-001	-2.000000e+000
5.562428603245597e-004	6.906755e-003	3.300489e-001	-2.000000e+000
5.562435459087077e-004	6.907097e-003	3.299931e-001	-2.000000e+000
5.562442314928555e-004	6.907433e-003	3.299513e-001	-2.000000e+000
5.562449170770034e-004	6.907761e-003	3.299232e-001	-2.000000e+000
5.562456026611513e-004	6.908081e-003	3.299090e-001	-2.000000e+000
5.562462882452992e-004	6.908393e-003	3.299087e-001	-2.000000e+000
5.562498744786745e-004	6.909936e-003	3.299448e-001	-2.000000e+000
5.562534607120497e-004	6.911258e-003	3.300016e-001	-2.000000e+000
5.562570469454250e-004	6.912358e-003	3.300790e-001	-2.000000e+000
5.562606331788003e-004	6.913238e-003	3.301772e-001	-2.000000e+000
5.562642194121756e-004	6.913896e-003	3.302960e-001	-2.000000e+000
5.562678056455509e-004	6.914333e-003	3.304355e-001	-2.000000e+000
5.562713918789261e-004	6.914549e-003	3.305957e-001	-2.000000e+000
5.562915908580980e-004	6.911049e-003	3.312835e-001	-2.000000e+000
5.563117898372698e-004	6.899619e-003	3.318974e-001	-2.000000e+000
5.563319888164417e-004	6.880259e-003	3.324375e-001	-2.000000e+000
5.563521877956135e-004	6.852968e-003	3.329036e-001	-2.000000e+000
5.563723867747853e-004	6.817748e-003	3.332958e-001	-2.000000e+000
5.563925857539571e-004	6.774598e-003	3.336141e-001	-2.000000e+000
5.564127847331290e-004	6.723518e-003	3.338585e-001	-2.000000e+000
5.564601644209170e-004	6.573134e-003	3.342420e-001	-2.000000e+000
5.565051526985124e-004	6.391362e-003	3.343023e-001	-2.000000e+000
5.565621550126630e-004	6.108722e-003	3.339448e-001	-2.000000e+000
5.566190186676305e-004	5.771779e-003	3.330729e-001	-2.000000e+000
5.566803915113785e-004	5.352105e-003	3.314038e-001	-2.000000e+000
5.567405357677713e-004	4.891774e-003	3.287235e-001	-2.000000e+000
5.568081592977120e-004	4.328973e-003	3.240942e-001	-2.000000e+000
5.568527409258237e-004	3.939445e-003	3.194385e-001	-2.000000e+000
5.568947606393883e-004	3.566453e-003	3.130212e-001	-2.000000e+000
5.569229895090569e-004	3.316226e-003	3.068432e-001	-2.000000e+000
5.569502950534472e-004	3.077616e-003	2.985999e-001	-2.000000e+000
5.569666337699390e-004	2.937594e-003	2.918428e-001	-2.000000e+000
5.569833127366962e-004	2.797790e-003	2.827434e-001	-2.000000e+000
5.569923638084711e-004	2.723529e-003	2.762963e-001	-2.000000e+000
5.570019468069810e-004	2.646384e-003	2.676848e-001	-2.000000e+000
5.570069156667245e-004	2.607042e-003	2.621602e-001	-2.000000e+000
5.570131690118944e-004	2.558243e-003	2.538515e-001	-2.000000e+000
5.570171868676280e-004	2.527334e-003	2.471955e-001	-2.000000e+000
5.570211923844528e-004	2.496888e-003	2.380192e-001	-2.000000e+000
5.570229376605913e-004	2.483744e-003	2.320168e-001	-2.000000e+000
5.570249468968570e-004	2.468708e-003	2.227399e-001	-2.000000e+000
5.570274754608662e-004	2.449947e-003	2.096842e-001	-2.000000e+000
5.570288449365791e-004	2.439867e-003	2.025675e-001	-2.000000e+000
5.570302465071028e-004	2.429615e-003	1.955594e-001	-2.000000e+000
5.570318036114981e-004	2.418306e-003	1.879309e-001	-2.000000e+000
5.570339677580573e-004	2.402736e-003	1.771294e-001	-2.000000e+000
5.570357281499008e-004	2.390199e-003	1.679774e-001	-2.000000e+000
5.570377368966375e-004	2.376036e-003	1.572146e-001	-2.000000e+000
5.570400149143702e-004	2.360158e-003	1.449713e-001	-2.000000e+000
5.570429257367302e-004	2.340149e-003	1.294627e-001	-2.000000e+000
5.570462704762263e-004	2.317539e-003	1.117809e-001	-2.000000e+000
5.570500952168326e-004	2.292174e-003	9.178708e-002	-2.000000e+000
5.570541986349936e-004	2.265529e-003	7.087503e-002	-2.000000e+000
5.570601967111588e-004	2.227614e-003	4.184248e-002	-2.000000e+000
5.570721928634892e-004	2.155306e-003	-1.125265e-002	-2.000000e+000
5.570883730418008e-004	2.064789e-003	-7.284638e-002	-2.000000e+000
5.571122851233335e-004	1.944305e-003	-1.473156e-001	-2.000000e+000
5.571317337743402e-004	1.856824e-003	-1.957294e-001	-2.000000e+000
5.571496983652315e-004	1.783455e-003	-2.319577e-001	-2.000000e+000
5.571593321977401e-004	1.746840e-003	-2.485827e-001	-2.000000e+000
5.571644632128286e-004	1.728075e-003	-2.565970e-001	-2.000000e+000
5.571674017833011e-004	1.717552e-003	-2.609559e-001	-2.000000e+000
5.571708910073773e-004	1.705266e-003	-2.658582e-001	-2.000000e+000
5.571726249794251e-004	1.699243e-003	-2.682249e-001	-2.000000e+000
5.571737233764808e-004	1.695457e-003	-2.697362e-001	-2.000000e+000
5.571749730186032e-004	1.691175e-003	-2.714334e-001	-2.000000e+000
5.571759021463455e-004	1.688010e-003	-2.726518e-001	-2.000000e+000
5.571769007219567e-004	1.684626e-003	-2.739401e-001	-2.000000e+000
5.571794788327492e-004	1.675971e-003	-2.772209e-001	-2.000000e+000
5.571829264405075e-004	1.664580e-003	-2.814820e-001	-2.000000e+000
5.571850237520929e-004	1.657753e-003	-2.839841e-001	-2.000000e+000
5.571881302889121e-004	1.647780e-003	-2.875742e-001	-2.000000e+000
5.571932084846572e-004	1.631833e-003	-2.931530e-001	-2.000000e+000
5.572017739603421e-004	1.605915e-003	-3.019098e-001	-2.000000e+000
5.572119126444085e-004	1.576785e-003	-3.114166e-001	-2.000000e+000
5.572205529259098e-004	1.553250e-003	-3.188130e-001	-2.000000e+000
5.572265392305221e-004	1.537624e-003	-3.235819e-001	-2.000000e+000
5.572320429882162e-004	1.523738e-003	-3.278030e-001	-2.000000e+000
5.572376969589998e-004	1.509947e-003	-3.320886e-001	-2.000000e+000
5.572421935931147e-004	1.499317e-003	-3.355270e-001	-2.000000e+000
5.572455626090442e-004	1.491550e-003	-3.381594e-001	-2.000000e+000
5.572482842228982e-004	1.485397e-003	-3.403724e-001	-2.000000e+000
5.572511403116680e-004	1.479057e-003	-3.428500e-001	-2.000000e+000
5.572540714779991e-004	1.472677e-003	-3.456630e-001	-2.000000e+000
5.572590688097516e-004	1.462093e-003	-3.510659e-001	-2.000000e+000
5.572626829335706e-004	1.454673e-003	-3.555271e-001	-2.000000e+000
5.572662225015191e-004	1.447602e-003	-3.606449e-001	-2.000000e+000
5.572698602259763e-004	1.440541e-003	-3.669927e-001	-2.000000e+000
5.572726277301203e-004	1.435313e-003	-3.733129e-001	-2.000000e+000
5.572754856517134e-004	1.430051e-003	-3.824354e-001	-2.000000e+000
5.572779174873831e-004	1.425688e-003	-3.938520e-001	-2.000000e+000
5.572801434442849e-004	1.421795e-003	-4.098917e-001	-2.000000e+000
5.572822618732313e-004	1.418189e-003	-4.344315e-001	-2.000000e+000
5.572845011496527e-004	1.414499e-003	-4.771364e-001	-2.000000e+000
5.572865278752038e-004	1.411292e-003	-5.409793e-001	-2.000000e+000
5.572883092442167e-004	1.408609e-003	-6.238871e-001	-2.000000e+000
5.572889361614724e-004	1.407701e-003	-6.622002e-001	-2.000000e+000
5.572893041004510e-004	1.407179e-003	-6.881632e-001	-2.000000e+000
5.572897340889767e-004	1.406579e-003	-7.187417e-001	-2.000000e+000
5.572901123805922e-004	1.406062e-003	-7.427951e-001	-2.000000e+000
5.572905190463127e-004	1.405519e-003	-7.639604e-001	-2.000000e+000
5.572906695422420e-004	1.405321e-003	-7.700207e-001	-2.000000e+000
5.572908571473851e-004	1.405077e-003	-7.752672e-001	-2.000000e+000
5.572909191004819e-004	1.404997e-003	-7.766215e-001	-2.000000e+000
5.572909866486557e-004	1.404910e-003	-7.778589e-001	-2.000000e+000
5.572910636127670e-004	1.404812e-003	-7.790290e-001	-2.000000e+000
5.572911535750297e-004	1.404698e-003	-7.801058e-001	-2.000000e+000
5.572912535705295e-004	1.404572e-003	-7.809653e-001	-2.000000e+000
5.572913764755351e-004	1.404418e-003	-7.815930e-001	-2.000000e+000
5.572915301819649e-004	1.404228e-003	-7.818267e-001	-2.000000e+000
5.572917493269221e-004	1.403960e-003	-7.813824e-001	-2.000000e+000
5.572920880963129e-004	1.403556e-003	-7.798219e-001	-2.000000e+000
5.572922361590659e-004	1.403382e-003	-7.789267e-001	-2.000000e+000
